domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
suoluoxia.com,2026-07-17,13,2.725480556997868,0.0,0,2.0,-8.357000000000001,low,0.5556,1,0.7777777777777778,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,3,365,True,0,False,False,False,benign,no_adverse_signal
gatrionlabs.web.id,2026-07-17,18,3.2776134368191165,0.0,0,0.5714285714285714,-6.5307157894736845,low,0.5882,2,0.9090909090909091,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
gigoteusebebe.fr,2026-07-17,16,2.7773627950641693,0.0,0,1.1666666666666667,-7.20214347826087,low,0.5263,1,0.6153846153846154,True,NOERROR,1,3600,3,2,True,False,0,13335,CA,True,OVH,2,364,False,0,False,False,False,benign,no_adverse_signal
weareshaman.com,2026-07-17,15,2.845350936622437,0.0,0,0.8333333333333334,-6.092615789473684,low,0.5217,2,0.7272727272727273,True,NOERROR,2,300,1,2,True,False,2,13335,US,False,"Cloudflare, Inc.",3,365,True,0,False,False,False,benign,no_adverse_signal
dianequinn.co.uk,2026-07-17,16,2.6464393446710157,0.0,0,1.0,-7.014505882352942,low,0.5263,2,0.7,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC. [Tag = GODADDY]",3,1096,False,20,False,False,,benign,no_adverse_signal
liven-tr.com,2026-07-17,12,3.0,0.0,1,0.4,-6.892792307692308,low,0.7143,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Dynadot Inc,3,365,False,0,False,False,,benign,no_adverse_signal
shmakelv.space,2026-07-17,14,3.0,0.0,0,0.3333333333333333,-7.6464,low,0.5,3,1.0,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",3,365,False,0,False,False,,benign,no_adverse_signal
vizvisszaforgatas.hu,2026-07-17,20,3.175123135113461,0.0,0,0.5454545454545454,-7.634077419354838,low,0.4138,3,0.5882352941176471,True,NOERROR,1,3600,0,4,False,False,0,210579,HU,True,,4,,False,0,False,False,,benign,no_adverse_signal
generchilarch.xyz,2026-07-17,17,3.0850551027564768,0.0,0,0.4444444444444444,-6.296921739130435,high,0.48,3,0.6923076923076923,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,27,False,False,,benign,no_adverse_signal
writingvault.xyz,2026-07-17,16,3.2516291673878226,0.0,0,0.5,-7.314628571428572,high,0.5263,3,0.8333333333333334,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,27,False,False,,benign,no_adverse_signal
geogalopp.global,2026-07-17,16,2.503258334775646,0.0,0,0.8,-7.052746666666667,low,0.5333,2,0.6666666666666666,True,NOERROR,1,3600,2,4,True,False,1,8560,DE,True,,,,,9,False,False,False,benign,no_adverse_signal
