domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
philadelphiadscrloans.com,2026-07-23,25,3.4632805178108104,0.0,0,0.5,-7.212717948717948,low,0.4138,5,0.5714285714285714,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,2,365,True,0,False,False,False,benign,no_adverse_signal
idealhouseplanner.org,2026-07-23,21,3.4548223999466066,0.0,0,0.8888888888888888,-6.575974193548387,low,0.4444,2,0.7058823529411765,True,NOERROR,1,14400,1,2,True,False,0,147186,BG,False,NAMECHEAP INC,2,365,False,0,False,False,False,benign,no_adverse_signal
ds65vpx.top,2026-07-23,11,2.807354922057604,0.18181818181818182,0,0.0,-11.494654545454546,high,0.4615,3,1.0,True,NOERROR,4,59,0,2,False,False,0,400619,HK,False,"Spaceship, Inc.",2,365,True,0,True,False,,malicious,spamhaus_zen
games4girls.us,2026-07-23,14,3.0957952550009344,0.07142857142857142,0,0.42857142857142855,-8.131368421052633,low,0.6316,3,0.8181818181818182,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,3,365,True,0,False,False,False,benign,no_adverse_signal
thegangsterreport.com,2026-07-23,21,3.1307179879273748,0.0,0,0.4166666666666667,-6.369558064516129,low,0.5185,4,0.5882352941176471,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",2,365,False,35,False,False,,benign,no_adverse_signal
mopk88.cyou,2026-07-23,11,2.2516291673878226,0.18181818181818182,0,0.3333333333333333,-9.72328888888889,low,0.4444,2,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,Gname.com Pte. Ltd.,2,365,True,,,False,,benign,no_adverse_signal
newhavengaragedoorpros.com,2026-07-23,26,3.413088436425757,0.0,0,0.6923076923076923,-6.778385365853658,low,0.4516,3,0.5454545454545454,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,False,14,False,False,,benign,no_adverse_signal
cadoolacesko.cz,2026-07-23,15,2.8553885422075336,0.0,0,1.0,-6.70042380952381,low,0.5263,2,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,REG-ZONER,15,364,False,0,False,False,,benign,no_adverse_signal
idea-ukhta.ru,2026-07-23,13,3.121928094887362,0.0,1,1.25,-8.246064705882352,low,0.5,3,0.9,True,NOERROR,2,300,0,2,False,False,0,13335,US,False,DOMAINS-RU,2,365,False,0,False,False,,benign,no_adverse_signal
u888top.pro,2026-07-23,11,2.1280852788913944,0.2727272727272727,0,1.0,-8.812718181818182,low,0.4615,1,0.7142857142857143,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
xro0lrsd.top,2026-07-23,12,2.75,0.08333333333333333,0,0.16666666666666666,-10.769407692307691,high,0.4286,4,0.875,True,NOERROR,3,60,0,2,False,True,0,138995,US,False,Dominet (HK) Limited,2,365,True,0,True,True,,malicious,spamhaus_zen
easyweq.com,2026-07-23,11,2.5216406363433186,0.0,0,0.75,-8.310954545454546,low,0.6667,3,0.8571428571428571,True,NOERROR,1,3600,2,2,True,False,0,31898,IN,True,"Network Solutions, LLC",2,365,False,0,False,False,False,benign,no_adverse_signal
thecohesiveai.com,2026-07-23,17,3.0269868333592873,0.0,0,1.1666666666666667,-6.932813043478261,low,0.5,2,0.6923076923076923,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,UnstoppableUS3 LLC,2,365,False,27,False,False,,benign,no_adverse_signal
tennessee-tribune.info,2026-07-23,22,2.889549430862088,0.0,1,0.7777777777777778,-6.814467741935484,medium,0.4667,2,0.5294117647058824,True,NOERROR,1,3600,0,2,False,False,0,16509,US,False,,,,,0,False,False,,benign,no_adverse_signal
luxuryclothingshop.com,2026-07-23,22,3.7254805569978675,0.0,0,0.38461538461538464,-7.194566666666667,low,0.4138,4,0.7777777777777778,True,NOERROR,1,3600,1,4,True,False,0,14618,US,True,CNOBIN INFORMATION TECHNOLOGY LIMITED,374,730,False,0,False,False,False,benign,no_adverse_signal
levelsutrecht.nl,2026-07-23,16,3.0269868333592873,0.0,0,0.4444444444444444,-6.9001086956521736,low,0.5455,3,0.6923076923076923,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"NAMECHEAP, INC.",1,,False,0,False,False,,benign,no_adverse_signal
theanimeway.com,2026-07-23,15,3.095795255000934,0.0,0,0.8333333333333334,-6.54121052631579,low,0.5455,2,0.8181818181818182,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",1,365,False,33,False,False,,benign,no_adverse_signal
habit.mx,2026-07-23,8,2.321928094887362,0.0,0,0.6666666666666666,-6.7678,low,0.75,1,1.0,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,GoDaddy.com,3,365,False,22,False,False,,benign,no_adverse_signal
ef99.club,2026-07-23,9,1.5,0.2222222222222222,0,1.0,-10.92962,low,0.5,1,0.75,False,timeout,0,,0,2,False,False,0,,,,DYNADOT LLC,2,365,True,,,False,,benign,no_adverse_signal
jysczm.com,2026-07-23,10,2.584962500721156,0.0,0,0.0,-9.692866666666667,low,0.4444,6,1.0,False,NOERROR,0,,0,2,False,False,0,,,,SGADDRESS PTE. LTD,2,365,False,,,False,,benign,no_adverse_signal
evlevatefitpdx.com,2026-07-23,18,3.182005814760214,0.0,0,0.5555555555555556,-7.959992,low,0.4762,4,0.7142857142857143,True,NOERROR,1,300,0,2,False,False,0,206834,DE,False,DYNADOT LLC,3,365,True,22,False,False,,benign,no_adverse_signal
mechipieretti.com,2026-07-23,17,2.8150724101159437,0.0,0,0.8571428571428571,-6.647526086956522,low,0.5455,2,0.6153846153846154,True,NOERROR,1,21600,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",370,730,True,0,False,False,,benign,no_adverse_signal
nbajqansaishenmeshihoukaishi1.com.cn,2026-07-23,36,3.5216055640184876,0.027777777777777776,0,0.75,-7.731456363636363,low,0.4,2,0.4827586206896552,True,NOERROR,1,300,0,2,False,False,0,132839,SC,False,北京新网数码信息技术有限公司,3,365,False,0,True,False,,malicious,spamhaus_zen
marvinzhang.com,2026-07-23,15,3.0957952550009344,0.0,0,0.375,-6.96347894736842,low,0.4762,3,0.8181818181818182,True,NOERROR,1,3600,1,4,True,False,0,14618,US,True,CNOBIN INFORMATION TECHNOLOGY LIMITED,374,730,False,0,False,False,False,benign,no_adverse_signal
xs8810.com,2026-07-23,10,2.2516291673878226,0.4,0,0.0,-10.171966666666668,low,0.3636,2,0.8333333333333334,True,NOERROR,1,600,0,2,False,False,0,9294,SC,False,Dominet (HK) Limited,2,365,False,0,False,False,,benign,no_adverse_signal
glyphcasino.com,2026-07-23,15,3.459431618637298,0.0,0,0.375,-7.365857894736842,low,0.5,6,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Cloudflare, Inc.",1,365,True,0,False,False,,benign,no_adverse_signal
frezora.org,2026-07-23,11,2.5216406363433186,0.0,0,0.75,-7.104881818181818,low,0.5714,2,0.8571428571428571,True,NOERROR,1,21600,0,4,False,False,1,13335,CA,True,"TUCOWS.COM, CO.",1,365,True,0,False,False,,benign,no_adverse_signal
dioactive.com,2026-07-23,13,2.94770277922009,0.0,0,1.25,-6.8412,low,0.6667,2,0.8888888888888888,False,NXDOMAIN,0,,0,0,False,False,0,,,,,,,,,,False,,benign,no_adverse_signal
dabird.men,2026-07-23,10,2.2516291673878226,0.0,0,0.5,-7.289888888888888,low,0.6154,2,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,14,False,False,,benign,no_adverse_signal
sheetalglobal.co.uk,2026-07-23,19,3.0269868333592873,0.0,0,0.625,-6.8235782608695645,low,0.6087,3,0.6923076923076923,True,NOERROR,1,3600,0,2,False,False,0,14618,US,True,"Namecheap, Inc. t/a Spaceship [Tag = SPACESHIP]",5,365,False,0,False,False,,benign,no_adverse_signal
tgbotgcodrevit.ru,2026-07-23,17,3.182005814760214,0.0,0,0.4,-7.751064,low,0.5217,3,0.7142857142857143,True,NOERROR,2,300,2,2,True,False,2,13335,US,False,RU-CENTER-RU,3,365,False,0,False,False,False,benign,no_adverse_signal
ryansenhub.com,2026-07-23,14,3.121928094887362,0.0,0,0.42857142857142855,-7.0248647058823535,low,0.5,2,0.9,True,NOERROR,4,14400,1,4,True,False,0,53831,US,False,Squarespace Domains II LLC,2,365,True,15,False,False,False,benign,no_adverse_signal
nbaluxianggaoqnghuifangxiangmaci.com.cn,2026-07-23,39,3.4147170014624826,0.0,0,0.6842105263157895,-7.875826229508197,low,0.2791,4,0.4375,True,NOERROR,1,300,0,2,False,False,0,132839,SC,False,北京新网数码信息技术有限公司,3,365,False,0,False,False,,benign,no_adverse_signal
iwr-business-solutions.com,2026-07-23,26,3.3519530742463752,0.0,2,0.6666666666666666,-7.229407317073171,low,0.5946,2,0.5454545454545454,True,NOERROR,2,60,2,2,True,False,2,47583,FR,False,"HOSTINGER operations, UAB",2,731,False,0,False,False,False,benign,no_adverse_signal
ftcplj.com,2026-07-23,10,2.584962500721156,0.0,0,0.0,-9.145644444444445,low,0.5,6,1.0,False,NOERROR,0,,0,2,False,False,0,,,,July Name Limited,2,365,True,,,False,,benign,no_adverse_signal
onixblackwell.co.uk,2026-07-23,19,3.334679141051595,0.0,0,0.4444444444444444,-7.427917391304347,low,0.5,3,0.8461538461538461,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC. [Tag = GODADDY]",3,365,False,24,False,False,,benign,no_adverse_signal
canyonstatescreens.info,2026-07-23,23,3.044110417748401,0.0,0,0.5,-6.356663636363637,medium,0.4828,3,0.5,False,NXDOMAIN,0,,0,0,False,False,0,,,,,,,,,,False,,benign,no_adverse_signal
51kannbamfgaoqng.com.cn,2026-07-23,23,3.2806390622295662,0.08695652173913043,0,0.4,-9.382441379310345,low,0.4545,3,0.6875,True,NOERROR,1,300,0,2,False,False,0,132839,SC,False,北京新网数码信息技术有限公司,3,365,False,0,False,False,,benign,no_adverse_signal
jxnc1hwj.com,2026-07-23,12,2.75,0.08333333333333333,0,0.0,-11.27573076923077,low,0.4,4,0.875,False,NOERROR,0,,0,2,False,False,0,,,,TuringSign Inc. d/b/a Cosmotown,2,365,False,,,False,,benign,no_adverse_signal
makrassystems.com,2026-07-23,17,2.7773627950641693,0.0,0,0.3,-7.009778260869565,low,0.6429,5,0.6153846153846154,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,2,731,True,0,False,False,False,benign,no_adverse_signal
fabuleux.xyz,2026-07-23,12,2.75,0.0,0,1.0,-7.897253846153846,high,0.4615,1,0.875,True,NOERROR,2,27,0,4,False,False,0,,US,False,Porkbun LLC,2,365,False,0,False,False,,benign,no_adverse_signal
qh965.com,2026-07-23,9,2.321928094887362,0.3333333333333333,0,0.0,-11.493857142857141,low,0.2857,2,1.0,True,NOERROR,1,600,0,2,False,False,0,9294,SC,False,Dominet (HK) Limited,2,365,False,0,False,False,,benign,no_adverse_signal
sexybarcrawl.com,2026-07-23,16,3.2516291673878226,0.0,0,0.3333333333333333,-7.668471428571429,low,0.5,3,0.8333333333333334,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",2,365,False,35,False,False,,benign,no_adverse_signal
iloveprefabs.com,2026-07-23,16,3.418295834054489,0.0,0,0.7142857142857143,-7.061347619047619,low,0.5882,2,0.9166666666666666,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",1,365,False,35,False,False,,benign,no_adverse_signal
purefit.club,2026-07-23,12,2.807354922057604,0.0,0,0.75,-6.902772727272727,low,0.6154,1,1.0,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,53,False,False,,malicious,abuseipdb
thudparroqueozobrome.garden,2026-07-23,27,3.4841837197791885,0.0,0,0.8181818181818182,-7.86898108108108,low,0.3846,2,0.65,True,NOERROR,1,3600,0,2,False,False,0,54801,JP,False,"Spaceship, Inc.",2,365,True,0,False,False,,benign,no_adverse_signal
sbxusa.shop,2026-07-23,11,2.2516291673878226,0.0,0,0.5,-9.0243,low,0.5714,3,0.8333333333333334,True,NOERROR,1,300,0,2,False,False,0,,GE,False,,,,False,0,True,False,,malicious,spamhaus_zen
dearnhemselunch.nl,2026-07-23,18,3.3232314287976203,0.0,0,0.5,-7.028525925925925,low,0.4667,3,0.7333333333333333,True,NOERROR,1,300,2,2,True,False,0,14061,NL,True,Registrar.eu,14,,False,0,False,False,False,benign,no_adverse_signal
teknetra.org,2026-07-23,12,2.5,0.0,0,0.6,-6.678623076923078,low,0.625,2,0.75,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,"HOSTINGER operations, UAB",2,365,False,32,False,False,,benign,no_adverse_signal
turkiyeadvisor.co.uk,2026-07-23,20,3.521640636343319,0.0,0,0.75,-7.393552,low,0.48,2,0.8571428571428571,True,NOERROR,1,14400,1,4,True,False,1,42846,TR,True,"GoDaddy.com, LLC. [Tag = GODADDY]",17,365,False,0,False,False,False,benign,no_adverse_signal
halcrestroofing.com,2026-07-23,19,3.6402239289418516,0.0,0,0.5,-6.518255555555555,low,0.56,3,0.8666666666666667,True,NOERROR,1,21600,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",371,730,True,0,False,False,,benign,no_adverse_signal
precisionautomotive-diesel.com,2026-07-23,30,3.748328660365573,0.0,1,1.0833333333333333,-6.689797959183673,low,0.4118,2,0.6153846153846154,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",2,365,False,22,False,False,,benign,no_adverse_signal
abc8888.vip,2026-07-23,11,1.664497779200461,0.36363636363636365,0,0.5,-8.856263636363636,low,0.4,2,0.5714285714285714,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,2,365,True,0,False,False,,benign,no_adverse_signal
dayimdevelopers.online,2026-07-23,22,3.4565647621309536,0.0,0,0.6666666666666666,-7.030566666666666,medium,0.5185,2,0.8,True,NOERROR,1,7200,0,2,False,False,0,40676,VG,False,"NETWORK SOLUTIONS, LLC.",2,365,False,0,False,False,,benign,no_adverse_signal
vinfastvf5.com,2026-07-23,14,2.9219280948873623,0.07142857142857142,0,0.2857142857142857,-8.02985882352941,low,0.5333,4,0.8,True,NOERROR,1,300,0,3,False,False,0,135905,VN,False,INET CORPORATION,2,365,True,0,True,False,,malicious,spamhaus_zen
spbpb.ru,2026-07-23,8,1.5219280948873621,0.0,0,0.0,-9.2245,low,0.5,5,0.6,True,NOERROR,1,21600,0,2,False,False,0,200350,RU,False,REGRU-RU,3,365,False,0,False,False,,benign,no_adverse_signal
melodicinstinct.com,2026-07-23,19,3.189898095464288,0.0,0,0.5,-6.531155555555556,low,0.5517,3,0.6666666666666666,True,NOERROR,2,600,2,4,True,False,0,16509,NL,True,Porkbun LLC,2,1096,False,9,False,False,False,benign,no_adverse_signal
hesapitem.com,2026-07-23,13,2.94770277922009,0.0,0,0.8,-6.4879,low,0.5714,1,0.8888888888888888,True,NOERROR,1,300,0,2,True,False,0,22612,US,True,"Spaceship, Inc.",2,365,False,0,False,False,,benign,no_adverse_signal
rkysupplements.com,2026-07-23,18,3.378783493486176,0.0,0,0.2727272727272727,-7.064324,low,0.5455,4,0.7857142857142857,True,NOERROR,1,21600,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",371,730,True,0,False,False,,benign,no_adverse_signal
luckylkai.net,2026-07-23,13,2.725480556997868,0.0,0,0.5,-8.0046,low,0.4762,5,0.7777777777777778,True,NOERROR,1,300,0,2,False,False,0,142403,HK,False,"Cloudflare, Inc.",2,365,True,0,True,True,,malicious,spamhaus_zen
eqikj.cn,2026-07-23,8,2.321928094887362,0.0,0,0.6666666666666666,-9.908814285714286,low,0.5,2,1.0,True,NOERROR,1,600,0,2,False,False,0,135097,SC,False,北京新网数码信息技术有限公司,3,365,False,0,False,False,,benign,no_adverse_signal
karl-heinz-handel.com,2026-07-23,21,3.381580488309164,0.0,2,0.5,-7.755109677419354,low,0.48,2,0.6470588235294118,True,NOERROR,1,3600,3,2,True,False,1,13335,CA,True,"Cloudflare, Inc.",2,365,True,0,False,False,False,benign,no_adverse_signal
rotarydistrict2475.org,2026-07-23,22,3.530493056757482,0.18181818181818182,0,0.4,-7.465360606060606,low,0.5,3,0.7222222222222222,True,NOERROR,1,900,1,2,True,False,0,39729,IT,True,Register SpA,2,365,False,0,False,False,False,benign,no_adverse_signal
ruyainsights.com,2026-07-23,16,3.2516291673878226,0.0,0,0.5,-7.150461904761905,low,0.6,4,0.8333333333333334,True,NOERROR,4,14400,0,2,False,False,0,15169,US,True,"HOSTINGER operations, UAB",2,365,False,0,False,False,,benign,no_adverse_signal
carveluntumultuously.beer,2026-07-23,25,3.403701696057348,0.0,0,0.6666666666666666,-7.47224054054054,low,0.4286,3,0.65,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,14,False,False,,benign,no_adverse_signal
tremvoly.com,2026-07-23,12,3.0,0.0,0,0.3333333333333333,-7.626338461538461,low,0.5556,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"NameSilo, LLC",2,365,True,0,False,False,,benign,no_adverse_signal
cyleodonnell.com,2026-07-23,16,2.688721875540867,0.0,0,0.5,-7.136995238095238,low,0.6316,3,0.5833333333333334,True,NOERROR,1,21600,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",736,1095,True,0,False,False,,benign,no_adverse_signal
upskill-eg.com,2026-07-23,14,3.121928094887362,0.0,1,0.5,-8.010852941176472,low,0.4762,3,0.9,True,NOERROR,1,14400,1,2,True,False,0,29066,DE,True,"HOSTINGER operations, UAB",2151,2191,False,0,False,False,False,benign,no_adverse_signal
xl9.games,2026-07-23,9,1.584962500721156,0.1111111111111111,0,0.0,-11.653633333333334,low,0.5714,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
munsonadvanced.com,2026-07-23,18,3.182005814760214,0.0,0,0.5555555555555556,-6.851312,low,0.4828,2,0.7142857142857143,True,NOERROR,1,300,0,0,False,False,0,58182,US,True,Wix.com Ltd.,371,730,True,0,False,False,,benign,no_adverse_signal
swastikaresidency.com,2026-07-23,21,3.454822399946607,0.0,0,0.5454545454545454,-6.595493548387098,low,0.4545,3,0.7058823529411765,True,NOERROR,1,1400,1,3,True,False,0,150055,IN,True,"Gransy, s.r.o.",2,365,False,0,False,False,False,benign,no_adverse_signal
tante777play.com,2026-07-23,16,2.8553885422075336,0.1875,0,0.5,-7.7489380952380955,low,0.4762,2,0.6666666666666666,True,NOERROR,1,300,0,2,True,False,0,22612,SG,True,NAMECHEAP INC,2,365,True,2,False,False,,benign,no_adverse_signal
aypmvf.com,2026-07-23,10,2.584962500721156,0.0,0,0.2,-9.946922222222222,low,0.5,5,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Spaceship, Inc.",2,365,False,0,False,False,,benign,no_adverse_signal
makebeautyclub.shop,2026-07-23,19,3.2359263506290334,0.0,0,0.75,-7.253927999999999,low,0.48,4,0.7142857142857143,True,NOERROR,1,300,0,2,False,False,0,199242,GE,True,,,,False,0,False,False,,benign,no_adverse_signal
m31-verified.com,2026-07-23,16,3.2516291673878226,0.125,1,0.8,-8.708971428571427,low,0.48,1,0.8333333333333334,True,NOERROR,1,300,0,2,False,False,0,206834,DE,False,DYNADOT LLC,1,3653,True,22,False,False,,benign,no_adverse_signal
aaravtirk.online,2026-07-23,16,2.4193819456463714,0.0,0,0.8,-7.544286666666666,medium,0.5882,2,0.6666666666666666,True,NOERROR,1,1799,5,2,True,False,0,47583,FR,False,NAMECHEAP INC,2,365,True,0,False,False,False,benign,no_adverse_signal
ancra.sbs,2026-07-23,9,1.9219280948873623,0.0,0,0.6666666666666666,-6.538657142857143,low,0.6,3,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,2,365,True,0,False,False,,benign,no_adverse_signal
dragon-money777-11.top,2026-07-23,22,3.4613201402110083,0.22727272727272727,2,0.5714285714285714,-8.186972727272726,high,0.3636,2,0.6666666666666666,True,NOERROR,1,300,0,2,False,False,0,206834,DE,False,Dynadot LLC,2,365,True,22,False,False,,benign,no_adverse_signal
