domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
wrapverify.xyz,2026-07-09,14,3.121928094887362,0.0,0,0.42857142857142855,-7.610029411764706,high,0.5455,2,0.9,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",2,365,True,28,False,True,,malicious,spamhaus_dbl
stocktonwebstudios.com,2026-07-09,22,3.377443751081734,0.0,0,0.5,-6.925390909090909,low,0.4667,3,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"GoDaddy.com, LLC",2,365,True,0,False,False,,benign,no_adverse_signal
profita-y-nas.net,2026-07-09,17,3.392747410448785,0.0,2,0.5714285714285714,-7.741830434782608,low,0.4545,2,0.8461538461538461,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Porkbun LLC,2,365,False,0,False,False,,benign,no_adverse_signal
w6ldj6.vip,2026-07-09,10,2.2516291673878226,0.2,0,0.0,-11.83358888888889,low,0.4444,3,0.8333333333333334,True,NOERROR,1,3600,0,2,False,False,0,400619,SC,False,"GoDaddy.com, LLC",2,365,True,0,False,False,,benign,no_adverse_signal
chartscases.xyz,2026-07-09,15,2.663532754804255,0.0,0,0.375,-6.228521052631579,high,0.5263,4,0.6363636363636364,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",2,365,True,28,False,False,,benign,no_adverse_signal
trabalhadorpg.bet,2026-07-09,17,3.180832987205441,0.0,0,0.4444444444444444,-7.10024347826087,low,0.5263,3,0.7692307692307693,True,NOERROR,1,3186,1,2,True,False,0,133618,US,True,,,,,0,False,False,False,benign,no_adverse_signal
pmjzhchdbph789.com,2026-07-09,18,3.3248629576173574,0.16666666666666666,0,0.0,-10.2455,low,0.4,11,0.7857142857142857,True,NOERROR,1,300,0,2,False,False,0,16509,SG,True,DYNADOT LLC,2,365,True,0,False,False,,benign,no_adverse_signal
riverbendeggs.com,2026-07-09,17,3.0269868333592873,0.0,0,0.4444444444444444,-6.925039130434783,low,0.5,3,0.6923076923076923,True,NOERROR,3,3600,0,2,False,False,0,58182,US,True,Wix.com Ltd.,2,1826,True,19,False,False,,benign,no_adverse_signal
starkinktattooaydin.store,2026-07-09,25,3.1555650133297184,0.0,0,0.5833333333333334,-7.041697142857143,low,0.5,3,0.5263157894736842,True,NOERROR,1,3600,0,3,False,False,0,197720,TR,True,,,,False,0,False,False,,benign,no_adverse_signal
3zoc13.top,2026-07-09,10,2.2516291673878226,0.3,0,0.5,-10.923922222222224,high,0.4,1,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,Chengdu west dimension digital,2,365,True,,,False,,benign,no_adverse_signal
