domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
artcrafttrove.com,2026-07-26,17,2.8150724101159437,0.0,0,0.4444444444444444,-7.094978260869564,low,0.5,4,0.6153846153846154,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Gransy, s.r.o.",4,365,False,0,False,False,,benign,no_adverse_signal
scarletjam.info,2026-07-26,15,3.121928094887362,0.0,0,0.42857142857142855,-7.217082352941176,medium,0.5263,2,0.9,True,NOERROR,2,300,0,2,False,False,0,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
headaistarlab.org,2026-07-26,17,3.085055102756477,0.0,0,0.8571428571428571,-6.399269565217391,low,0.56,2,0.7692307692307693,True,NOERROR,2,30,0,4,False,False,0,,US,False,Porkbun LLC,382,730,False,3,False,False,,benign,no_adverse_signal
llibre.ru,2026-07-26,9,2.2516291673878226,0.0,0,0.5,-6.628633333333333,low,0.6,2,0.8333333333333334,True,NOERROR,1,600,2,6,True,False,0,198610,RU,True,DOMAINSHOP-RU,4,365,False,0,False,False,False,benign,no_adverse_signal
bt222gate.com,2026-07-26,13,2.4193819456463714,0.23076923076923078,0,0.5,-9.25986,low,0.4444,2,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Dynadot Inc,4,365,False,0,False,False,,benign,no_adverse_signal
themindroguesociety.com,2026-07-26,23,3.6818808028034016,0.0,0,0.7272727272727273,-6.8688142857142855,low,0.5,3,0.7368421052631579,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",4,365,True,34,False,False,,benign,no_adverse_signal
zucbf500wgzuc25162qrjtj.com.cn,2026-07-26,30,3.914866303883101,0.26666666666666666,0,0.15384615384615385,-11.363644186046512,low,0.2759,5,0.6956521739130435,True,NOERROR,1,300,0,2,False,False,0,132839,HK,False,北京新网数码信息技术有限公司,5,365,False,0,False,False,,benign,no_adverse_signal
link152top.live,2026-07-26,15,3.321928094887362,0.2,0,0.4,-8.88699411764706,low,0.625,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
catbaloo.com,2026-07-26,12,2.5,0.0,0,1.0,-6.670176923076923,low,0.5714,2,0.75,True,NOERROR,1,14400,3,2,True,False,0,22612,US,True,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
565541.com,2026-07-26,10,1.7924812503605778,0.6,0,0.0,-10.999833333333335,low,0.2667,0,0.6666666666666666,True,NOERROR,1,300,0,2,False,False,0,54801,HK,False,Realtime Register B.V.,4,365,False,0,False,True,,malicious,spamhaus_dbl
