domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
19790728.com,2026-07-03,12,2.5,0.6666666666666666,0,0.0,-11.417069230769231,low,0.3077,0,0.75,False,SERVFAIL,0,,0,0,False,False,0,,,,"Gabia, Inc.",3,365,False,,,False,,benign,no_adverse_signal
astrosanjeevsharma.com,2026-07-03,22,3.239097917988786,0.0,0,0.6363636363636364,-7.042260606060606,low,0.4286,3,0.6111111111111112,True,NOERROR,2,60,2,2,True,False,2,47583,DE,False,"GoDaddy.com, LLC",4,365,True,1,False,False,False,benign,no_adverse_signal
v22nn32h.top,2026-07-03,12,2.1556390622295662,0.3333333333333333,0,0.0,-11.764246153846155,high,0.3636,2,0.625,True,NOERROR,3,1800,0,2,False,False,0,138995,US,False,"Spaceship, Inc.",4,365,True,0,True,False,,malicious,spamhaus_zen
bvitu.com,2026-07-03,9,2.321928094887362,0.0,0,0.6666666666666666,-7.575471428571428,low,0.75,2,1.0,True,NOERROR,1,1,0,2,False,False,0,132203,HK,False,July Name Limited,4,365,True,0,False,False,,benign,no_adverse_signal
vimusic.su,2026-07-03,10,2.5216406363433186,0.0,0,0.75,-6.986000000000001,low,0.5455,1,0.8571428571428571,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,ACTIVE-SU,476,730,False,0,False,False,,benign,no_adverse_signal
tintonghop.me,2026-07-03,13,2.721928094887362,0.0,0,0.42857142857142855,-6.3816588235294125,low,0.5263,3,0.7,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Porkbun LLC,4,365,True,0,False,False,,benign,no_adverse_signal
mchjapi.xyz,2026-07-03,11,2.807354922057604,0.0,0,0.4,-8.249536363636365,high,0.5714,4,1.0,False,NOERROR,0,,0,2,False,False,0,,,,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),4,365,False,,,False,,benign,no_adverse_signal
countontom.com,2026-07-03,14,2.4464393446710155,0.0,0,0.6666666666666666,-6.267576470588235,low,0.6,2,0.6,True,NOERROR,1,600,0,2,False,False,0,13335,DE,True,"GoDaddy.com, LLC",4,365,True,38,False,False,,benign,no_adverse_signal
spergulaneural.digital,2026-07-03,22,3.09306920777189,0.0,0,0.75,-6.706484000000001,low,0.5217,2,0.6428571428571429,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
millcityops.com,2026-07-03,15,3.0957952550009344,0.0,0,0.375,-7.337463157894737,low,0.5333,3,0.8181818181818182,True,NOERROR,2,26,1,4,True,False,0,16509,US,True,Porkbun LLC,3,1096,False,0,False,False,False,benign,no_adverse_signal
suryanicorek.xyz,2026-07-03,16,3.418295834054489,0.0,0,0.7142857142857143,-6.663609523809524,high,0.6087,2,0.9166666666666666,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,71,False,False,,malicious,abuseipdb
yinwozy.com,2026-07-03,11,2.5216406363433186,0.0,0,0.4,-8.972972727272728,low,0.4615,2,0.8571428571428571,False,NXDOMAIN,0,,0,0,False,False,0,,,,,,,,,,False,,benign,no_adverse_signal
bodiness.com,2026-07-03,12,2.75,0.0,0,0.6,-6.267784615384615,low,0.5882,2,0.875,False,NOERROR,0,,0,2,False,False,0,,,,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),3,365,False,,,False,,benign,no_adverse_signal
calcentral.xyz,2026-07-03,14,2.721928094887362,0.0,0,0.42857142857142855,-6.2478,high,0.6667,3,0.7,True,NOERROR,1,600,0,2,False,False,0,54113,US,False,"GoDaddy.com, LLC",3,365,True,0,False,False,,benign,no_adverse_signal
xbox360vpn.com,2026-07-03,14,3.121928094887362,0.21428571428571427,0,0.16666666666666666,-9.442723529411765,low,0.5556,3,0.9,False,timeout,0,,0,0,False,False,0,,,,Xin Net Technology Corporation,372,730,True,,,False,,benign,no_adverse_signal
antfinlandhotel.com,2026-07-03,19,3.189898095464287,0.0,0,0.5,-6.747137037037037,low,0.5,3,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Cloudflare, Inc.",4,365,True,0,False,False,,benign,no_adverse_signal
777capital.xyz,2026-07-03,14,2.6464393446710153,0.21428571428571427,0,0.75,-7.48665294117647,high,0.5556,1,0.7,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,71,False,False,,malicious,abuseipdb
mclinclassic.com,2026-07-03,16,2.688721875540867,0.0,0,0.3333333333333333,-6.565633333333333,low,0.5185,3,0.5833333333333334,True,NOERROR,1,60,0,2,False,False,0,13335,US,False,Global Domain Group LLC,3,365,False,0,False,False,,benign,no_adverse_signal
galfire.edu.pl,2026-07-03,14,2.807354922057604,0.0,0,0.75,-6.927845454545454,low,0.5882,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Hosting Concepts B.V.,30,365,False,0,False,False,,benign,no_adverse_signal
lunatic.lat,2026-07-03,11,2.807354922057604,0.0,0,0.75,-6.32100909090909,low,0.6667,1,1.0,False,NOERROR,0,,0,2,False,False,0,,,,Porkbun LLC,4,365,False,,,False,,benign,no_adverse_signal
chinanuskin.com,2026-07-03,15,2.8453509366224368,0.0,0,0.5714285714285714,-6.658963157894737,low,0.5556,2,0.7272727272727273,True,NOERROR,1,1,0,2,False,False,0,206888,HK,False,July Name Limited,4,365,True,0,False,False,,benign,no_adverse_signal
ljhww.com,2026-07-03,9,1.9219280948873623,0.0,0,0.0,-10.966800000000001,low,0.5,5,0.8,True,NOERROR,1,1,0,2,False,False,0,206888,HK,False,July Name Limited,3,365,True,0,False,False,,benign,no_adverse_signal
vitalenergybalancebf.info,2026-07-03,25,3.546439344671015,0.0,0,0.5384615384615384,-6.80032972972973,medium,0.4375,4,0.65,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
scientificinsurance.com,2026-07-03,23,3.1158340921632193,0.0,0,0.7272727272727273,-6.453428571428572,low,0.4516,2,0.5263157894736842,True,NOERROR,1,300,0,2,False,False,0,396982,US,True,UnstoppableUS2 LLC,3,365,True,0,False,False,,benign,no_adverse_signal
zflt.cc,2026-07-03,7,2.0,0.0,0,0.0,-10.19684,low,0.4,4,1.0,True,NOERROR,1,10800,0,2,False,False,0,16509,US,True,Dynadot Inc,4,365,False,22,False,False,,benign,no_adverse_signal
eatmelikeabug.com,2026-07-03,17,3.180832987205441,0.0,0,1.1666666666666667,-7.258960869565217,low,0.5,2,0.7692307692307693,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
zaprudniy.ru,2026-07-03,12,3.169925001442312,0.0,0,0.5,-7.939206666666666,low,0.5,2,1.0,True,NOERROR,2,3600,0,2,True,False,0,16276,FR,True,ACTIVE-RU,3,365,False,0,False,False,,benign,no_adverse_signal
getintandem.org,2026-07-03,15,2.9139770731827523,0.0,0,0.5714285714285714,-5.991231578947368,low,0.5,2,0.7272727272727273,True,NOERROR,2,300,0,0,False,False,0,13335,US,False,Dynadot Inc,3,365,False,0,False,False,,benign,no_adverse_signal
graktilzauimika.ru,2026-07-03,18,3.1395722619867223,0.0,0,0.875,-8.043348148148148,low,0.4348,2,0.6666666666666666,True,NOERROR,1,3600,2,2,True,False,1,197695,RU,True,REGRU-RU,4,365,False,0,False,False,False,benign,no_adverse_signal
guanxu888.com,2026-07-03,13,2.4193819456463714,0.23076923076923078,0,1.0,-9.030846666666667,low,0.4286,2,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,"DNSPod, Inc.",4,365,False,,,False,,benign,no_adverse_signal
xalenarvoss.com,2026-07-03,15,3.0957952550009344,0.0,0,0.5714285714285714,-7.1713578947368415,low,0.5714,2,0.8181818181818182,True,NOERROR,1,600,0,2,False,False,0,13335,CA,True,TuringSign Inc. d/b/a Cosmotown,3,365,False,0,False,False,,benign,no_adverse_signal
adafa3658.top,2026-07-03,13,2.6416041678685933,0.3076923076923077,0,1.5,-8.63038,high,0.4444,1,0.7777777777777778,False,NOERROR,0,,0,2,False,False,0,,,,NameMart Pte. Ltd.,4,365,False,,,False,,benign,no_adverse_signal
lordfilmdarkest.cfd,2026-07-03,19,3.506890595608518,0.0,0,0.36363636363636365,-7.1433740740740745,low,0.64,3,0.8,True,NOERROR,1,3600,2,4,False,False,0,211381,NL,True,"Spaceship, Inc.",3,365,False,0,False,False,False,benign,no_adverse_signal
yyqdyoption.xyz,2026-07-03,15,2.8453509366224368,0.0,0,0.375,-8.824557894736841,high,0.5455,5,0.7272727272727273,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,29,False,False,,benign,no_adverse_signal
pj00220.com,2026-07-03,11,1.8423709931771084,0.45454545454545453,0,0.0,-11.01429090909091,low,0.3333,2,0.5714285714285714,True,NOERROR,1,600,0,2,False,False,0,138415,HK,False,Eranet International Limited,3,365,True,0,False,False,,benign,no_adverse_signal
isverglobaldunya.com.tr,2026-07-03,23,3.75,0.0,0,0.6,-7.337113793103448,low,0.6154,3,0.875,True,NOERROR,1,10800,1,4,True,False,0,16276,FR,True,,9,364,True,0,False,False,False,benign,no_adverse_signal
playmismo.com,2026-07-03,13,2.94770277922009,0.0,0,0.5,-7.066793333333333,low,0.6,2,0.8888888888888888,True,NOERROR,2,120,1,4,True,False,0,16509,DE,True,"GoDaddy.com, LLC",3,365,True,16,False,False,False,benign,no_adverse_signal
dr57q.top,2026-07-03,9,2.321928094887362,0.2222222222222222,0,0.0,-12.850142857142856,high,0.4444,2,1.0,True,NOERROR,3,15,0,0,False,True,0,54801,SC,False,"GoDaddy.com, LLC",4,365,True,0,False,False,,benign,no_adverse_signal
mysstu.com,2026-07-03,10,2.2516291673878226,0.0,0,0.2,-7.312622222222221,low,0.5455,5,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,"Hefei Juming Network Technology Co., Ltd.",4,365,True,,,False,,benign,no_adverse_signal
forgesuite.dev,2026-07-03,14,3.121928094887362,0.0,0,1.0,-6.733570588235294,low,0.7368,2,0.9,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
ronnys-welt.de,2026-07-03,14,3.277613436819116,0.0,1,0.25,-7.651373684210527,low,0.5,4,0.9090909090909091,True,NOERROR,1,3600,1,3,False,False,1,213250,DE,True,,,,False,0,False,False,False,benign,no_adverse_signal
otooil.xyz,2026-07-03,10,1.7924812503605778,0.0,0,2.0,-7.153311111111112,high,0.6154,1,0.6666666666666666,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,29,False,False,,benign,no_adverse_signal
junedsgn.com,2026-07-03,12,2.75,0.0,0,0.3333333333333333,-7.921969230769231,low,0.5714,4,0.875,False,NOERROR,0,,3,2,True,False,0,,,,"HOSTINGER operations, UAB",4,365,False,,,False,False,benign,no_adverse_signal
midwestboy.com,2026-07-03,14,3.321928094887362,0.0,0,0.42857142857142855,-7.418535294117647,low,0.5333,3,1.0,True,NOERROR,2,30,2,4,True,False,0,16509,US,True,Porkbun LLC,4,365,False,0,False,False,False,benign,no_adverse_signal
mindofchester.com,2026-07-03,17,3.546593564294939,0.0,0,0.4444444444444444,-6.487447826086957,low,0.5385,3,0.9230769230769231,False,NOERROR,0,,3,2,True,False,0,,,,"TUCOWS.COM, CO.",4,365,True,,,False,False,benign,no_adverse_signal
createdxr.xyz,2026-07-03,13,2.725480556997868,0.0,0,0.5,-7.3712,high,0.625,3,0.7777777777777778,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,71,False,False,,malicious,abuseipdb
qvlt.cc,2026-07-03,7,2.0,0.0,0,0.0,-10.75562,low,0.5,4,1.0,True,NOERROR,1,10800,0,2,False,False,0,16509,US,True,Dynadot Inc,4,365,False,22,False,False,,benign,no_adverse_signal
fulshearattorneys.com,2026-07-03,21,3.4992275471326932,0.0,0,0.5454545454545454,-6.757296774193549,low,0.4828,3,0.7058823529411765,True,NOERROR,2,1200,0,2,False,False,0,16509,US,True,UnstoppableUS2 LLC,3,365,True,0,False,False,,benign,no_adverse_signal
naoki.top,2026-07-03,9,2.321928094887362,0.0,0,1.5,-7.856757142857143,high,0.5455,1,1.0,False,NOERROR,0,,0,2,False,False,0,,,,XinNet Technology Corporation,4,365,True,,,False,,benign,no_adverse_signal
tahrirbazar.com,2026-07-03,15,2.5949066182439395,0.0,0,0.5714285714285714,-7.682468421052632,low,0.5556,2,0.6363636363636364,True,NOERROR,1,3600,1,2,True,False,0,212216,IR,True,Key-Systems GmbH,3,365,True,0,False,False,False,benign,no_adverse_signal
tjx3g4ja.top,2026-07-03,12,2.75,0.16666666666666666,0,0.2,-12.031023076923077,high,0.375,3,0.875,False,NOERROR,0,,0,2,False,False,0,,,,Dominet (HK) Limited,4,365,True,,,False,,benign,no_adverse_signal
thehopefeed.info,2026-07-03,16,2.5503407095463886,0.0,0,0.8333333333333334,-7.065578947368421,medium,0.5217,2,0.6363636363636364,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,,,,,37,False,False,,benign,no_adverse_signal
sennesales.com,2026-07-03,14,2.1709505944546685,0.0,0,0.6666666666666666,-6.212623529411765,low,0.5,2,0.5,True,NOERROR,1,3600,1,2,True,False,0,14618,US,True,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
vibeconcepts.xyz,2026-07-03,16,3.2516291673878226,0.0,0,0.5,-6.9731000000000005,high,0.5263,3,0.8333333333333334,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,71,False,False,,malicious,abuseipdb
roomreroll.com,2026-07-03,14,2.170950594454669,0.0,0,0.6666666666666666,-6.913317647058824,low,0.5263,2,0.5,True,NOERROR,4,10800,1,4,True,False,0,53831,US,False,Squarespace Domains II LLC,3,365,True,23,False,False,False,benign,no_adverse_signal
goodluckarrived.com,2026-07-03,19,3.5068905956085183,0.0,0,0.6666666666666666,-7.1858962962962964,low,0.5,2,0.8,True,NOERROR,1,10800,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",373,730,True,0,False,False,,benign,no_adverse_signal
cyberco.store,2026-07-03,13,2.5216406363433186,0.0,0,0.4,-6.943390909090909,low,0.5455,3,0.8571428571428571,True,NOERROR,2,3600,5,2,False,False,0,16509,US,True,,,,False,18,False,False,False,benign,no_adverse_signal
djged.com,2026-07-03,9,1.9219280948873623,0.0,0,0.25,-9.27967142857143,low,0.6667,3,0.8,False,NOERROR,0,,0,2,False,False,0,,,,"Hefei Juming Network Technology Co., Ltd.",4,365,True,,,False,,benign,no_adverse_signal
projectby506.com,2026-07-03,16,3.584962500721156,0.1875,0,0.2857142857142857,-8.76487619047619,low,0.6364,4,1.0,True,NOERROR,1,3600,0,2,False,False,0,16509,US,False,"GoDaddy.com, LLC",3,365,True,0,False,False,,benign,no_adverse_signal
lw500.com,2026-07-03,9,1.9219280948873623,0.3333333333333333,0,0.0,-11.431799999999999,low,0.3077,2,0.8,True,NOERROR,1,1,0,2,False,False,0,206888,HK,False,July Name Limited,4,365,True,0,False,False,,benign,no_adverse_signal
wpjoqtoward.xyz,2026-07-03,15,3.0957952550009344,0.0,0,0.375,-8.986726315789474,high,0.4706,3,0.8181818181818182,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",3,365,True,29,False,False,,benign,no_adverse_signal
zelvem.com,2026-07-03,10,2.2516291673878226,0.0,0,0.5,-7.695155555555555,low,0.6154,2,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",3,365,False,1,False,False,,benign,no_adverse_signal
嘉興傳媒.top,2026-07-03,8,2.0,0.0,0,0.0,-15.764859999999999,high,0.0,4,1.0,False,NOERROR,0,,0,2,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
mrking4892.com,2026-07-03,14,3.321928094887362,0.2857142857142857,0,0.2,-9.054770588235293,low,0.5,3,1.0,True,NOERROR,3,3603,0,3,False,False,0,63949,US,True,"NameSilo, LLC",3,365,True,0,False,False,,benign,no_adverse_signal
xtremesealusa.com,2026-07-03,17,3.0269868333592873,0.0,0,0.8571428571428571,-6.487939130434783,low,0.48,3,0.6923076923076923,True,NOERROR,1,10800,0,4,False,False,1,13335,CA,True,"TUCOWS.COM, CO.",3,365,True,0,False,False,,benign,no_adverse_signal
8ifu399v.com,2026-07-03,12,2.75,0.3333333333333333,0,1.0,-10.97770769230769,low,0.3636,1,0.875,True,NOERROR,2,300,0,4,False,True,2,13335,US,False,"Name.com, Inc.",3,365,True,0,False,False,,benign,no_adverse_signal
fiumot.store,2026-07-03,12,2.584962500721156,0.0,0,1.0,-7.5946444444444445,low,0.5455,1,1.0,False,NOERROR,0,,1,2,False,False,0,,,,,,,False,,,False,False,benign,no_adverse_signal
dementiasteady.ai,2026-07-03,17,3.039148671903071,0.0,0,0.75,-6.342555999999999,low,0.5833,2,0.6428571428571429,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",5,731,True,31,False,False,,benign,no_adverse_signal
ucuxpr6612.top,2026-07-03,14,2.9219280948873623,0.2857142857142857,0,0.5,-10.16955294117647,high,0.3333,3,0.8,False,NXDOMAIN,0,,0,0,False,False,0,,,,,,,False,,,True,,malicious,spamhaus_dbl
simo84bg.top,2026-07-03,12,3.0,0.16666666666666666,0,0.5,-10.37003846153846,high,0.5714,2,1.0,True,NOERROR,3,1800,0,2,False,False,0,138995,US,False,"Spaceship, Inc.",4,365,True,0,True,False,,malicious,spamhaus_zen
watsonrenov.com,2026-07-03,15,3.095795255000934,0.0,0,0.5714285714285714,-6.838821052631579,low,0.48,2,0.8181818181818182,True,NOERROR,1,3600,2,4,True,False,1,8560,DE,True,IONOS SE,3,365,True,0,False,False,False,benign,no_adverse_signal
pf31e.top,2026-07-03,9,2.321928094887362,0.2222222222222222,0,0.5,-11.999442857142856,high,0.4286,2,1.0,True,NOERROR,3,15,0,0,False,True,0,54801,SC,False,"GoDaddy.com, LLC",3,365,True,0,False,False,,benign,no_adverse_signal
bertrandgroup.com.pl,2026-07-03,20,3.334679141051595,0.0,0,0.4444444444444444,-6.570104347826088,low,0.5217,4,0.8461538461538461,True,NOERROR,1,3600,1,2,True,False,0,35179,PL,True,HOSTIDO.PL GAŁĄZKA SPÓŁKA JAWNA,4,365,False,0,False,False,False,benign,no_adverse_signal
777788b.com,2026-07-03,11,1.3787834934861753,0.5454545454545454,0,0.0,-9.347927272727274,low,0.3333,1,0.42857142857142855,True,NOERROR,1,600,0,2,False,False,0,138415,HK,False,Eranet International Limited,3,365,True,0,False,False,,benign,no_adverse_signal
airlst-suite.com,2026-07-03,16,3.084962500721156,0.0,1,0.8333333333333334,-7.245314285714286,low,0.5556,4,0.75,False,NOERROR,0,,0,4,False,False,0,,,,"Amazon Registrar, Inc.",3,365,True,,,False,,benign,no_adverse_signal
fenuci.com,2026-07-03,10,2.584962500721156,0.0,0,1.0,-7.637200000000001,low,0.5714,1,1.0,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",3,1096,True,18,False,False,,benign,no_adverse_signal
yaphook.com,2026-07-03,11,2.521640636343318,0.0,0,0.75,-7.013645454545454,low,0.8333,2,0.8571428571428571,False,NOERROR,0,,0,2,False,False,0,,,,"Cloudflare, Inc.",4,365,True,,,False,,benign,no_adverse_signal
liuvmzchx9.cfd,2026-07-03,14,3.321928094887362,0.07142857142857142,0,0.2857142857142857,-10.489294117647058,low,0.4444,6,1.0,False,NOERROR,0,,0,2,False,False,0,,,,"Spaceship, Inc.",3,365,False,,,False,,benign,no_adverse_signal
xffu339394.news,2026-07-03,15,2.4464393446710155,0.4,0,0.3333333333333333,-11.334282352941175,low,0.3158,3,0.6,True,NOERROR,1,300,0,3,True,False,0,14618,US,True,,,,,0,False,False,,benign,no_adverse_signal
momentosencancion.com,2026-07-03,21,2.984234164652489,0.0,0,0.7,-6.347896774193548,low,0.4706,2,0.5294117647058824,False,NOERROR,0,,0,2,False,False,0,,,,"Cloudflare, Inc.",3,365,True,,,False,,benign,no_adverse_signal
crudian.beauty,2026-07-03,14,2.807354922057604,0.0,0,0.75,-6.737163636363636,low,0.6154,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"NameSilo, LLC",3,365,True,0,False,False,,benign,no_adverse_signal
ieslab.info,2026-07-03,11,2.584962500721156,0.0,0,1.0,-6.7395000000000005,medium,0.6667,2,1.0,True,NOERROR,1,3600,0,2,False,False,0,63949,US,True,,,,,0,False,False,,benign,no_adverse_signal
thermaluxebottle.com,2026-07-03,20,3.2806390622295662,0.0,0,0.6,-7.209193103448276,low,0.4348,3,0.6875,True,NOERROR,1,10800,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",372,730,True,0,False,False,,benign,no_adverse_signal
royalbrass.net,2026-07-03,14,2.7219280948873625,0.0,0,0.42857142857142855,-7.069647058823529,low,0.5882,3,0.7,True,NOERROR,1,3600,1,0,True,False,1,48254,GB,True,"HOSTINGER operations, UAB",3,365,False,0,False,False,False,benign,no_adverse_signal
famexv.com,2026-07-03,10,2.584962500721156,0.0,0,0.5,-7.276844444444445,low,0.6,2,1.0,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",4,365,True,31,False,False,,benign,no_adverse_signal
treyco-manufacturing.com,2026-07-03,24,3.721928094887362,0.0,1,0.5833333333333334,-7.173521621621622,low,0.5,2,0.7,True,NOERROR,2,300,3,2,True,False,2,13335,US,False,DotWee Limited,3,365,True,0,False,False,False,benign,no_adverse_signal
