domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
piperactiv.com,2026-07-28,14,2.9219280948873623,0.0,0,0.6666666666666666,-6.481541176470588,low,0.7273,2,0.8,True,NOERROR,4,14400,5,4,False,False,0,53831,US,False,Squarespace Domains LLC,4,1096,True,40,False,False,False,benign,no_adverse_signal
pradeshdarpan.com,2026-07-28,17,2.873140679513133,0.0,0,0.4444444444444444,-6.831934782608696,low,0.5217,3,0.6153846153846154,False,NOERROR,0,,0,2,False,False,0,,,,"Cloudflare, Inc.",4,365,True,,,False,,benign,no_adverse_signal
neloraxieva.world,2026-07-28,17,3.0957952550009344,0.0,0,1.2,-7.231126315789474,low,0.5217,1,0.8181818181818182,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,,,,,2,False,False,False,benign,no_adverse_signal
jiejieb10.top,2026-07-28,13,2.5032583347756456,0.15384615384615385,0,1.3333333333333333,-9.45046,high,0.4211,1,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,NAMECHEAP INC,4,365,True,,,False,,benign,no_adverse_signal
schoolads.org,2026-07-28,13,2.725480556997868,0.0,0,0.5,-6.562153333333333,low,0.5556,3,0.7777777777777778,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",4,365,False,34,False,False,,benign,no_adverse_signal
avatardep.info,2026-07-28,14,2.6416041678685933,0.0,0,0.8,-6.5806666666666676,medium,0.7059,2,0.7777777777777778,True,NOERROR,4,30,0,2,False,False,8,213230,US,True,,,,,0,False,False,,benign,no_adverse_signal
stimleyconsulting.com,2026-07-28,21,3.4992275471326932,0.0,0,0.4166666666666667,-6.840135483870967,low,0.5,2,0.7058823529411765,True,NOERROR,2,1799,1,2,True,False,0,13335,US,False,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
snapntalk.com,2026-07-28,13,2.725480556997868,0.0,0,0.2857142857142857,-7.262746666666667,low,0.5882,3,0.7777777777777778,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",3,1096,False,46,False,False,,benign,no_adverse_signal
amandasandberg.com,2026-07-28,18,2.950212064914747,0.0,0,0.5555555555555556,-6.416735999999999,low,0.5217,3,0.6428571428571429,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
townsendlending.online,2026-07-28,22,3.1068905956085184,0.0,0,0.36363636363636365,-6.6638222222222225,medium,0.5455,3,0.6666666666666666,True,NOERROR,1,14400,0,3,False,False,0,45638,AU,True,Synergy Wholesale Accreditations Pty Ltd,4,365,False,0,False,False,,benign,no_adverse_signal
lebah4dagen.com,2026-07-28,15,3.0957952550009344,0.06666666666666667,0,0.6666666666666666,-8.356531578947369,low,0.5556,1,0.8181818181818182,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,West263 International Limited,4,365,True,0,False,False,,benign,no_adverse_signal
hermandoaraujoimobiliaria.com.br,2026-07-28,32,3.3990795706241737,0.0,0,1.2727272727272727,-6.9441319148936165,low,0.4324,2,0.52,True,NOERROR,2,1800,0,2,False,False,0,16509,US,False,,6,365,False,0,False,False,,benign,no_adverse_signal
useescale.com,2026-07-28,13,2.4193819456463714,0.0,0,1.25,-6.40086,low,0.5263,2,0.6666666666666666,True,NOERROR,1,60,0,2,False,False,0,47583,FR,True,"HOSTINGER operations, UAB",4,365,False,0,False,False,,benign,no_adverse_signal
sv3688.vu,2026-07-28,9,2.2516291673878226,0.4444444444444444,0,0.0,-10.229933333333333,low,0.4444,2,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,7,365,True,0,False,False,,benign,no_adverse_signal
alfaromeo-kinogo.biz,2026-07-28,20,3.375,0.0,1,1.1428571428571428,-7.30281724137931,low,0.5217,2,0.75,True,NOERROR,2,300,0,3,False,False,2,13335,US,False,DYNADOT LLC,4,365,True,0,False,False,,benign,no_adverse_signal
jalansurgaterbaik.best,2026-07-28,22,3.4992275471326932,0.0,0,0.7,-6.75348064516129,low,0.48,2,0.7647058823529411,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Spaceship, Inc.",4,365,True,0,False,False,,benign,no_adverse_signal
