domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
creatormonetizationsupportnetworkhubai.click,2026-07-22,44,3.8205898566665453,0.0,0,0.7272727272727273,-6.703783561643835,medium,0.3774,3,0.4473684210526316,False,NXDOMAIN,0,,0,0,False,False,0,,,,"Dynadot, LLC",2,365,False,,,True,,malicious,spamhaus_dbl
taskspartners.live,2026-07-22,18,2.8731406795131336,0.0,0,0.3,-6.72251304347826,low,0.5714,4,0.6153846153846154,True,NOERROR,1,300,0,4,False,False,0,13335,DE,True,,,,False,48,False,False,,benign,no_adverse_signal
flyyfish.top,2026-07-22,12,2.5,0.0,0,0.14285714285714285,-8.21013076923077,high,0.4444,5,0.75,False,NOERROR,0,,0,2,False,False,0,,,,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),2,3653,True,,,False,,benign,no_adverse_signal
yumuc8j59c.casa,2026-07-22,15,2.9219280948873623,0.2,0,0.4,-11.28705294117647,low,0.4,1,0.8,True,NOERROR,1,600,0,2,False,False,0,134548,HK,False,Dynadot Inc,2,365,True,,False,False,,benign,no_adverse_signal
namijerrr.tech,2026-07-22,14,2.6416041678685938,0.0,0,0.5,-7.754373333333334,low,0.6154,3,0.7777777777777778,False,NOERROR,0,,0,4,False,False,0,,,,Namify Domains Inc,2,365,False,,,False,,benign,no_adverse_signal
thernlunedsboutique.shop,2026-07-22,24,3.536886723742166,0.0,0,0.7272727272727273,-7.2336285714285715,low,0.4286,3,0.6842105263157895,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,,False,False,,benign,no_adverse_signal
learning-ai.xyz,2026-07-22,15,2.913977073182752,0.0,1,1.0,-6.809489473684211,high,0.4706,2,0.7272727272727273,True,NOERROR,1,1800,0,2,False,False,0,14618,US,True,"GoDaddy.com, LLC",2,365,False,,False,False,,benign,no_adverse_signal
volatilewave.shop,2026-07-22,17,2.918295834054489,0.0,0,1.0,-6.772633333333333,low,0.5,1,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,,False,False,,benign,no_adverse_signal
sebarad.tech,2026-07-22,12,2.521640636343318,0.0,0,0.75,-6.435499999999999,low,0.5714,1,0.8571428571428571,True,NOERROR,2,300,5,4,False,False,0,208414,CZ,True,"WEDOS Internet, a.s.",2,365,False,,False,False,False,benign,no_adverse_signal
essenciabella.shop,2026-07-22,18,2.8731406795131336,0.0,0,0.8571428571428571,-6.52704347826087,low,0.48,2,0.6153846153846154,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,,,,False,32,False,False,,benign,no_adverse_signal
systemblack.app,2026-07-22,15,3.2776134368191165,0.0,0,0.2222222222222222,-6.745752631578947,low,0.6316,4,0.9090909090909091,True,NOERROR,1,600,0,2,False,False,0,16509,US,False,,,,False,0,False,False,,benign,no_adverse_signal
4bpw.shop,2026-07-22,9,2.0,0.1111111111111111,0,0.0,-11.10938,low,0.4,3,1.0,True,NOERROR,6,60,0,2,False,True,0,8075,KR,False,,,,False,0,True,True,,malicious,spamhaus_zen
