domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
watchnova.shop,2026-07-18,14,2.94770277922009,0.0,0,0.5,-7.05882,low,0.5882,4,0.8888888888888888,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
securedfoldr-view.info,2026-07-18,22,3.572469458770136,0.0,1,0.6,-7.454006451612903,medium,0.5714,3,0.7647058823529411,True,NOERROR,3,3600,1,2,True,False,0,63949,US,True,,,,,0,False,True,True,malicious,spamhaus_dbl
poppopandgrammy.com,2026-07-18,19,2.973557262275185,0.0,0,0.36363636363636365,-7.127392592592593,low,0.4167,4,0.6,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,"HOSTINGER operations, UAB",4,1096,False,32,False,False,,benign,no_adverse_signal
h32026.top,2026-07-18,10,2.2516291673878226,0.5,0,0.0,-10.587944444444444,high,0.4444,1,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,Dynadot LLC,5,365,True,,,False,,benign,no_adverse_signal
veloxidome.com,2026-07-18,14,2.9219280948873623,0.0,0,1.0,-7.063876470588235,low,0.5333,1,0.8,True,NOERROR,4,60,0,4,False,False,0,16509,US,True,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),5,365,False,0,False,False,,benign,no_adverse_signal
powderandpar.com,2026-07-18,16,2.9182958340544896,0.0,0,0.5,-6.813638095238095,low,0.5455,3,0.6666666666666666,False,timeout,0,,0,2,True,False,0,,,,"Network Solutions, LLC",4,731,True,,,False,,benign,no_adverse_signal
logoshost.com,2026-07-18,13,2.4193819456463714,0.0,0,0.5,-6.344546666666667,low,0.5882,2,0.6666666666666666,True,NOERROR,4,14400,0,4,True,False,0,53831,US,False,Squarespace Domains LLC,4,365,True,32,False,False,,benign,no_adverse_signal
nb111.vip,2026-07-18,9,1.3709505944546687,0.3333333333333333,0,0.0,-10.348557142857143,low,0.4444,2,0.6,True,NOERROR,1,10800,0,2,False,False,0,16509,US,True,DYNADOT LLC,5,365,True,24,False,False,,benign,no_adverse_signal
sxdsgc.com.cn,2026-07-18,13,2.2516291673878226,0.0,0,0.0,-9.660311111111112,low,0.5455,6,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,甘肃云创空间网络科技有限公司,12,365,False,0,False,False,,benign,no_adverse_signal
1333bd-com.xyz,2026-07-18,14,2.8464393446710154,0.2857142857142857,1,0.25,-9.162764705882353,high,0.4286,2,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,5,365,True,0,False,False,,benign,no_adverse_signal
outdoormalin.com,2026-07-18,16,3.188721875540867,0.0,0,1.0,-6.668580952380952,low,0.56,2,0.8333333333333334,True,NOERROR,1,3600,3,2,True,False,0,16509,US,False,"Cloudflare, Inc.",5,365,True,0,False,False,False,benign,no_adverse_signal
slingmark.com,2026-07-18,13,3.169925001442312,0.0,0,0.2857142857142857,-6.3899799999999995,low,0.6154,3,1.0,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,"HOSTINGER operations, UAB",4,1096,False,32,False,False,,benign,no_adverse_signal
xgreen.marketing,2026-07-18,16,2.251629167387823,0.0,0,0.5,-7.152711111111111,low,0.5,3,0.8333333333333334,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,,,,,35,False,False,,benign,no_adverse_signal
shwetaornamentssilverstudio.com,2026-07-18,31,3.736006946447657,0.0,0,0.5882352941176471,-6.884135294117646,low,0.4615,4,0.5555555555555556,True,NOERROR,4,14400,1,4,True,False,0,53831,US,False,Squarespace Domains II LLC,77,365,False,15,False,False,False,benign,no_adverse_signal
elitelanelogisticsllc.net,2026-07-18,25,3.1009166856947723,0.0,0,0.6153846153846154,-6.58041282051282,low,0.4865,5,0.47619047619047616,True,NOERROR,1,14400,1,2,True,False,0,14618,US,True,"DomainPeople, Inc.",5,365,True,0,False,False,False,benign,no_adverse_signal
joinyaltgset.bond,2026-07-18,17,3.4182958340544896,0.0,0,0.5,-7.596728571428571,low,0.4762,4,0.9166666666666666,False,NOERROR,0,,0,2,False,False,0,,,,"Spaceship, Inc.",5,365,False,,,False,,benign,no_adverse_signal
spokecentral.com,2026-07-18,16,3.418295834054489,0.0,0,0.5,-6.409066666666666,low,0.5714,3,0.9166666666666666,False,NOERROR,0,,3,2,True,False,0,,,,"Amazon Registrar, Inc.",5,365,True,,,False,False,benign,no_adverse_signal
progambling.lat,2026-07-18,15,3.277613436819116,0.0,0,0.375,-6.368026315789473,low,0.5333,3,0.9090909090909091,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,5,365,True,0,False,False,False,benign,no_adverse_signal
pushbuttongtm.com,2026-07-18,17,3.180832987205441,0.0,0,0.3,-7.491039130434783,low,0.5,4,0.7692307692307693,True,NOERROR,4,14400,0,4,True,False,0,53831,US,False,Squarespace Domains LLC,4,365,True,15,False,False,,benign,no_adverse_signal
iowavoterprotection.com,2026-07-18,23,3.260828171224455,0.0,0,0.9,-6.654168571428571,low,0.5294,3,0.5789473684210527,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
zymdancestyleboutique.shop,2026-07-18,26,3.8801799226757376,0.0,0,0.6153846153846154,-7.348241025641026,low,0.4286,4,0.7619047619047619,True,NOERROR,1,300,0,2,False,False,0,199242,US,False,,,,False,0,True,False,,malicious,spamhaus_zen
rinjaniholdings.com,2026-07-18,19,3.2729055953200556,0.0,0,0.5,-7.0327629629629635,low,0.5217,3,0.7333333333333333,False,NOERROR,0,,2,2,True,False,0,,,,NAMECHEAP INC,5,365,True,,,False,False,benign,no_adverse_signal
make-ai.ru,2026-07-18,10,2.5216406363433186,0.0,1,2.0,-7.457427272727273,low,0.6154,1,0.8571428571428571,True,NOERROR,1,14400,0,2,False,False,0,197695,RU,False,REGRU-RU,6,365,False,0,False,False,,benign,no_adverse_signal
vdcasino1749.com,2026-07-18,16,3.584962500721156,0.25,0,0.6,-8.40262857142857,low,0.4,3,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,5,365,True,0,False,False,,benign,no_adverse_signal
34000716vgmjgqxqsw389.top,2026-07-18,25,3.880179922675737,0.44,0,0.0,-11.354602564102564,high,0.25,10,0.7619047619047619,True,NOERROR,1,300,0,2,False,False,0,138995,HK,True,GoDaddy.com,5,365,True,0,False,False,,benign,no_adverse_signal
hgsqydsi.cfd,2026-07-18,12,2.75,0.0,0,0.14285714285714285,-10.222823076923078,low,0.4706,7,0.875,False,NOERROR,0,,0,2,False,False,0,,,,"GMO Internet, Inc.",5,365,True,,,False,,benign,no_adverse_signal
grownutritionhealth.com,2026-07-18,23,3.4713544870139286,0.0,0,0.5833333333333334,-6.969251428571429,low,0.48,3,0.631578947368421,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",5,365,False,0,False,False,,benign,no_adverse_signal
durianintelholdings.com,2026-07-18,23,3.5368867237421666,0.0,0,0.5833333333333334,-6.571091428571429,low,0.5185,3,0.6842105263157895,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,5,365,True,0,False,False,False,benign,no_adverse_signal
wxce5u6f.top,2026-07-18,12,3.0,0.16666666666666666,0,0.5,-11.792238461538462,high,0.4,3,1.0,True,NOERROR,3,60,0,2,False,True,0,138995,US,False,Dominet (HK) Limited,4,365,True,0,True,False,,malicious,spamhaus_zen
talesialissage.fr,2026-07-18,17,2.699513850319966,0.0,0,1.0,-6.330952,low,0.5,2,0.5,True,NOERROR,1,14400,1,2,True,False,0,50474,FR,True,SCALEWAY,4,364,False,0,False,False,False,benign,no_adverse_signal
imabhi.cloud,2026-07-18,12,2.2516291673878226,0.0,0,1.0,-7.6514,low,0.6667,2,0.8333333333333334,True,NOERROR,1,60,0,2,False,False,0,16509,US,False,"HOSTINGER operations, UAB",5,365,False,0,False,False,,benign,no_adverse_signal
rdvoluimpe2.top,2026-07-18,15,3.459431618637298,0.06666666666666667,0,0.6666666666666666,-8.363689473684211,high,0.5,3,1.0,False,NOERROR,0,,0,2,False,False,0,,,,Dynadot LLC,4,365,True,,,False,,benign,no_adverse_signal
jay-visualss.com,2026-07-18,16,3.0220552088742005,0.0,1,0.5714285714285714,-7.810600000000001,low,0.5833,3,0.75,True,NOERROR,3,3600,0,2,False,False,0,58182,US,True,Wix.com Ltd.,4,365,True,18,False,False,,benign,no_adverse_signal
69vip5.club,2026-07-18,11,2.584962500721156,0.2727272727272727,0,0.5,-9.853144444444444,low,0.4444,1,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,5,365,True,0,False,False,,benign,no_adverse_signal
fablevpn.com,2026-07-18,12,3.0,0.0,0,0.3333333333333333,-7.548076923076923,low,0.5,3,1.0,True,NOERROR,1,3600,0,4,False,False,0,203273,DE,False,DEVEXPANSE LTD d/b/a Regery.com,5,365,True,0,False,False,,benign,no_adverse_signal
kysjro34.cfd,2026-07-18,12,3.0,0.16666666666666666,0,0.2,-10.100192307692309,low,0.4286,5,1.0,False,NOERROR,0,,0,2,False,False,0,,,,"GMO Internet, Inc.",5,365,True,,,False,,benign,no_adverse_signal
chrispyslips.com,2026-07-18,16,2.8553885422075336,0.0,0,0.2,-7.539166666666667,low,0.4211,5,0.6666666666666666,True,NOERROR,1,300,0,4,False,False,0,13335,DE,True,"Name.com, Inc.",5,365,True,49,False,False,,benign,no_adverse_signal
nxtmobi.com,2026-07-18,11,2.807354922057604,0.0,0,0.4,-7.919581818181817,low,0.7692,4,1.0,True,NOERROR,1,300,0,2,False,False,0,62904,US,True,"GMO Internet, Inc.",4,365,True,0,False,False,,benign,no_adverse_signal
grigribet.com,2026-07-18,13,2.5032583347756456,0.0,0,0.5,-6.918566666666666,low,0.4706,2,0.6666666666666666,False,timeout,0,,0,0,False,False,0,,,,URL SOLUTIONS INC.,5,365,True,,,False,,benign,no_adverse_signal
internationalintelligenceagencyusa.com,2026-07-18,38,3.421898415277084,0.0,0,0.7894736842105263,-6.3467153846153845,low,0.3571,3,0.38235294117647056,True,NOERROR,1,86400,0,2,False,False,0,16509,US,True,"TUCOWS.COM, CO.",2930,3287,True,0,False,False,,benign,no_adverse_signal
stakehubb.com,2026-07-18,13,2.9477027792200903,0.0,0,0.5,-7.295913333333333,low,0.5333,2,0.8888888888888888,True,NOERROR,1,14400,1,2,False,False,0,13335,DE,True,Internet Domain Service BS Corp.,5,365,True,49,False,False,False,benign,no_adverse_signal
gospelgirlministries.org,2026-07-18,24,3.2841837197791888,0.0,0,0.5384615384615384,-7.021554054054055,low,0.4667,3,0.55,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,,,,False,35,False,False,,benign,no_adverse_signal
silqano.com,2026-07-18,11,2.807354922057604,0.0,0,0.75,-8.544790909090908,low,0.5455,2,1.0,True,NOERROR,1,600,0,2,False,False,0,45102,HK,False,Realtime Register B.V.,5,365,False,0,False,False,,benign,no_adverse_signal
osool-eg.shop,2026-07-18,13,2.4056390622295662,0.0,1,1.3333333333333333,-7.996661538461538,low,0.5714,1,0.75,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,,,,False,35,False,False,,benign,no_adverse_signal
wealthlinkalliance.com,2026-07-18,22,3.127986806877675,0.0,0,0.6363636363636364,-6.54309696969697,low,0.48,4,0.5555555555555556,True,NOERROR,2,300,1,2,True,False,2,13335,US,False,"Cloudflare, Inc.",4,365,True,0,False,False,False,benign,no_adverse_signal
eriisimler5.icu,2026-07-18,15,2.663532754804255,0.06666666666666667,0,1.0,-7.705678947368422,low,0.4762,2,0.6363636363636364,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,DYNADOT LLC,4,365,True,0,False,False,,benign,no_adverse_signal
perspectivemanagementsolutions.com,2026-07-18,34,3.7110804962442776,0.0,0,0.6666666666666666,-6.399624561403509,low,0.4444,3,0.5,False,timeout,0,,0,0,False,False,0,,,,"OwnRegistrar, Inc.",4,365,False,,,False,,benign,no_adverse_signal
garageherokids.com,2026-07-18,18,3.2359263506290334,0.0,0,0.75,-6.833964,low,0.5185,2,0.7142857142857143,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",4,365,False,11,False,False,,benign,no_adverse_signal
srg.ooo,2026-07-18,7,1.584962500721156,0.0,0,0.0,-8.874699999999999,low,0.6667,3,1.0,True,NOERROR,1,300,2,4,True,False,0,198610,RU,True,PDR Ltd. d/b/a PublicDomainRegistry.com,5,365,True,0,False,False,False,benign,no_adverse_signal
check-epost-package.forum,2026-07-18,25,3.3263604079526936,0.0,2,0.5454545454545454,-7.235991428571428,low,0.5517,2,0.5789473684210527,True,NOERROR,1,300,0,2,False,False,0,20473,KR,True,DYNADOT LLC,5,365,True,0,False,True,,malicious,spamhaus_dbl
implantestaquara.online,2026-07-18,23,3.375,0.0,0,0.7777777777777778,-6.510651724137931,medium,0.56,3,0.75,True,NOERROR,1,14400,1,2,True,False,0,31898,BR,True,PDR Ltd. d/b/a PublicDomainRegistry.com,4,365,False,0,False,False,False,benign,no_adverse_signal
joerootnews.site,2026-07-18,16,2.845350936622437,0.0,0,0.8333333333333334,-7.119347368421052,medium,0.5556,2,0.7272727272727273,False,NOERROR,0,,0,2,False,False,0,,,,"HOSTINGER operations, UAB",47,365,False,,,False,,benign,no_adverse_signal
oceanpositives.com,2026-07-18,18,3.2359263506290326,0.0,0,1.0,-6.678312,low,0.5517,2,0.7142857142857143,True,NOERROR,1,3600,0,2,False,False,0,16509,IE,True,Fewmoretaps OU d/b/a Trustname.com,5,365,False,0,False,False,,benign,no_adverse_signal
srezai.ru,2026-07-18,9,2.584962500721156,0.0,0,1.0,-7.943,low,0.6154,2,1.0,True,NOERROR,1,300,2,6,True,False,0,198610,RU,False,BEGET-RU,6,365,False,0,False,False,False,benign,no_adverse_signal
homesmarin.com,2026-07-18,14,3.121928094887362,0.0,0,0.6666666666666666,-6.135676470588235,low,0.5714,2,0.9,True,NOERROR,2,300,3,2,True,False,2,13335,US,False,"AppCroNix Infotech Private Limited, d/b/a VEBONIX.com",4,365,False,0,False,False,False,benign,no_adverse_signal
curiosityisland.world,2026-07-18,21,3.456564762130953,0.0,0,0.6666666666666666,-6.8635777777777776,low,0.4848,2,0.8,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,,,,,0,False,False,False,benign,no_adverse_signal
allenburkecoaching.help,2026-07-18,23,3.6143694458867563,0.0,0,0.6363636363636364,-6.8132636363636365,low,0.4615,2,0.7222222222222222,False,NXDOMAIN,0,,0,0,False,False,0,,,,"GMO Internet, Inc.",5,365,True,,,False,,benign,no_adverse_signal
tariandewamdk.xyz,2026-07-18,17,3.180832987205441,0.0,0,0.625,-7.048108695652174,high,0.5385,3,0.7692307692307693,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"GoDaddy.com, LLC",5,365,False,0,False,False,,benign,no_adverse_signal
brvupibet.net,2026-07-18,13,2.94770277922009,0.0,0,0.5,-8.45576,low,0.5714,3,0.8888888888888888,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Spaceship, Inc.",6,365,False,0,False,False,,benign,no_adverse_signal
gipmann.net,2026-07-18,11,2.521640636343318,0.0,0,0.4,-7.397527272727273,low,0.5455,2,0.8571428571428571,False,NXDOMAIN,0,,0,0,False,False,0,,,,"Amazon Registrar, Inc.",5,365,True,,,False,,benign,no_adverse_signal
a2app5699.top,2026-07-18,13,2.503258334775646,0.38461538461538464,0,1.0,-10.69968,high,0.4706,2,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,NameMart Pte. Ltd.,5,365,False,,,False,,benign,no_adverse_signal
alexborcau.com,2026-07-18,14,3.121928094887362,0.0,0,1.0,-7.300041176470589,low,0.6,2,0.9,True,NOERROR,2,59,2,4,True,False,0,,US,False,Porkbun LLC,5,365,False,0,False,False,False,benign,no_adverse_signal
bpejklmall.shop,2026-07-18,15,2.8464393446710154,0.0,0,0.25,-8.714617647058825,low,0.4286,4,0.8,False,NOERROR,0,,0,2,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
jrbbp.com,2026-07-18,9,1.9219280948873623,0.0,0,0.0,-10.304185714285714,low,0.5,5,0.8,False,NOERROR,0,,0,2,True,False,0,,,,"Cloudflare, Inc.",4,365,True,,,False,,benign,no_adverse_signal
teambusinessinsurance.com,2026-07-18,25,3.27280432733462,0.0,0,0.75,-6.294769230769231,low,0.6667,2,0.5238095238095238,True,NOERROR,2,300,5,2,True,False,2,13335,US,False,PDR Ltd. d/b/a PublicDomainRegistry.com,5,365,True,0,False,False,False,benign,no_adverse_signal
salic.net,2026-07-18,9,2.321928094887362,0.0,0,0.6666666666666666,-6.022957142857143,low,0.7273,1,1.0,True,NOERROR,1,84,0,2,False,False,0,14618,US,True,DropCatch.com 437 LLC,5,365,True,0,False,False,,benign,no_adverse_signal
bitholder.best,2026-07-18,14,3.169925001442312,0.0,0,0.5,-6.568453333333333,low,0.5,2,1.0,False,timeout,0,,0,0,False,False,0,,,,DYNADOT LLC,4,365,True,,,False,,benign,no_adverse_signal
thatviralkey.bond,2026-07-18,17,3.2516291673878226,0.0,0,0.5,-7.060442857142856,low,0.5,2,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,"Spaceship, Inc.",5,365,False,,,False,,benign,no_adverse_signal
aajkalnews.site,2026-07-18,15,2.8464393446710154,0.0,0,0.6666666666666666,-7.969029411764706,medium,0.625,2,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"HOSTINGER operations, UAB",4,365,False,0,False,False,,benign,no_adverse_signal
techcanvass.cloud,2026-07-18,17,2.913977073182752,0.0,0,0.375,-7.005710526315789,low,0.625,3,0.7272727272727273,True,NOERROR,1,300,0,2,False,False,0,47583,IN,True,"HOSTINGER operations, UAB",5,365,False,0,False,False,,benign,no_adverse_signal
n8.baby,2026-07-18,7,1.0,0.14285714285714285,0,0.0,,low,,1,1.0,True,NOERROR,2,300,3,2,True,False,2,13335,US,False,DYNADOT LLC,4,365,True,0,False,False,False,benign,no_adverse_signal
jiuyi-logistics.com,2026-07-18,19,3.240223928941852,0.0,1,0.75,-7.828922222222222,low,0.4545,2,0.7333333333333333,False,NOERROR,0,,2,2,True,False,0,,,,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),5,365,False,,,False,True,benign,no_adverse_signal
daggersvi.com,2026-07-18,13,2.94770277922009,0.0,0,0.5,-7.413673333333334,low,0.5714,3,0.8888888888888888,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,4,365,True,0,False,False,False,benign,no_adverse_signal
aiws7615.online,2026-07-18,15,3.0,0.26666666666666666,0,1.0,-10.624084615384616,medium,0.5455,2,1.0,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,5,365,True,0,False,False,False,benign,no_adverse_signal
virtualpc-online.com,2026-07-18,20,3.625,0.0,1,0.6666666666666666,-7.166434482758621,low,0.6667,3,0.8125,True,NOERROR,3,300,1,2,False,False,1,135905,VN,False,iNET SOFTWARE COMPANY LIMITED,5,365,False,0,True,False,False,malicious,spamhaus_zen
iceandcedar.com,2026-07-18,15,2.7321588913645702,0.0,0,0.8333333333333334,-6.801468421052632,low,0.5882,3,0.6363636363636364,True,NOERROR,2,300,1,2,True,False,0,16509,US,False,"Cloudflare, Inc.",5,365,True,0,False,False,False,benign,no_adverse_signal
luna38467.com,2026-07-18,13,3.169925001442312,0.38461538461538464,0,1.0,-9.65412,low,0.4444,1,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,5,365,True,0,False,False,,benign,no_adverse_signal
dmlhospitality.com,2026-07-18,18,3.378783493486176,0.0,0,0.4,-7.22736,low,0.5217,4,0.7857142857142857,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GoDaddy.com, LLC",5,1096,False,20,False,False,False,benign,no_adverse_signal
fe68.bet,2026-07-18,8,2.0,0.25,0,1.0,-11.54314,low,0.4615,1,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
chepeypepe.com,2026-07-18,14,2.046439344671015,0.0,0,0.6666666666666666,-7.488311764705882,low,0.4286,2,0.5,False,NOERROR,0,,3,2,True,False,0,,,,"Amazon Registrar, Inc.",5,365,True,,,False,False,benign,no_adverse_signal
rumbotechnology.online,2026-07-18,22,3.5898980954642865,0.0,0,0.5,-6.99087037037037,medium,0.4348,3,0.8666666666666667,False,timeout,0,,0,0,False,False,0,,,,Dattatec Corp,4,365,False,,,False,,benign,no_adverse_signal
thaicodeloop.com,2026-07-18,16,3.188721875540867,0.0,0,1.0,-6.670928571428571,low,0.56,2,0.8333333333333334,True,NOERROR,2,120,0,4,False,False,0,16509,DE,True,NAMECHEAP INC,5,365,True,15,False,False,,benign,no_adverse_signal
fuwljd219a.vip,2026-07-18,14,3.321928094887362,0.21428571428571427,0,0.4,-10.965070588235292,low,0.3529,4,1.0,False,NXDOMAIN,0,,0,0,False,False,0,,,,,,,False,,,True,,malicious,spamhaus_dbl
88889.닷넷,2026-07-18,8,0.7219280948873623,0.625,0,0.0,-8.590100000000001,low,0.0,0,0.4,True,NOERROR,2,60,0,2,False,True,0,7483,TW,False,DYNADOT LLC,6,365,True,0,False,False,,benign,no_adverse_signal
