domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
agentlyusedcarhood.com,2026-07-05,22,3.7254805569978675,0.0,0,0.6363636363636364,-7.161824242424243,low,0.4828,4,0.7777777777777778,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Name.com, Inc.",1,365,True,0,False,False,,benign,no_adverse_signal
wises.me,2026-07-05,8,1.9219280948873623,0.0,0,0.6666666666666666,-6.564257142857143,low,0.6667,1,0.8,True,NOERROR,2,300,3,2,True,False,2,13335,US,False,"Cloudflare, Inc",16,731,True,0,False,False,False,benign,no_adverse_signal
purplepets.co.uk,2026-07-05,16,2.6464393446710153,0.0,0,0.42857142857142855,-7.097805882352941,low,0.5556,3,0.7,True,NOERROR,5,30,0,2,False,False,8,213230,US,True,Domain Science Ltd t/a autoBackorder [Tag = AUTOBACKORDER],18,365,False,0,False,False,,benign,no_adverse_signal
winbig.cyou,2026-07-05,11,2.2516291673878226,0.0,0,0.5,-7.159622222222222,low,0.6667,2,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",1,365,False,1,False,False,,benign,no_adverse_signal
drive-autophagy.eu,2026-07-05,18,3.7735572622751845,0.0,1,0.75,-7.3321962962962965,low,0.4545,2,0.9333333333333333,True,NOERROR,1,3600,0,2,False,False,0,26383,IE,True,Autónomos (Sole Trader),,,False,0,False,True,,malicious,spamhaus_dbl
ptmegabajaharapanindah.my.id,2026-07-05,28,3.293455052528059,0.0,0,0.6923076923076923,-7.073751219512195,low,0.4242,3,0.5909090909090909,True,NOERROR,1,10800,1,2,True,False,0,214882,ID,True,,,,False,73,True,False,True,malicious,spamhaus_zen
illuviatingconchometry.beer,2026-07-05,27,3.7887549139935026,0.0,0,0.5714285714285714,-6.7333292682926835,low,0.4571,3,0.6818181818181818,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,1,False,,,benign,no_adverse_signal
joyorathluxuryleather.co.uk,2026-07-05,27,3.403989446485262,0.0,0,0.6153846153846154,-7.358038461538462,low,0.4286,3,0.5238095238095238,True,NOERROR,1,10800,3,2,True,False,0,15169,GB,True,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],1173,1461,False,0,False,False,False,benign,no_adverse_signal
72njdg.bond,2026-07-05,11,2.584962500721156,0.18181818181818182,0,0.0,-11.266333333333334,low,0.4,4,1.0,True,NOERROR,1,900,0,2,False,False,0,132839,US,False,"Chengdu west dimension digital technology Co., LTD",2,365,True,0,False,False,,benign,no_adverse_signal
riff-beach.store,2026-07-05,16,3.121928094887362,0.0,1,0.5,-7.86734705882353,low,0.4706,2,0.9,False,NOERROR,0,,0,4,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
afa.im,2026-07-05,6,0.9182958340544896,0.0,0,2.0,-7.205933333333333,low,0.5714,1,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
fxreceipt.xyz,2026-07-05,13,2.94770277922009,0.0,0,0.5,-8.412366666666667,high,0.5333,3,0.8888888888888888,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",2,365,True,71,False,False,,malicious,abuseipdb
refeel.it,2026-07-05,9,1.7924812503605778,0.0,0,1.0,-7.000666666666667,low,0.5455,1,0.6666666666666666,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,Key-Systems GmbH,4,364,True,31,False,False,,benign,no_adverse_signal
sista.id,2026-07-05,8,1.9219280948873623,0.0,0,0.6666666666666666,-5.844671428571429,low,0.7692,2,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
kk2605ccv6.cyou,2026-07-05,15,2.7219280948873625,0.3333333333333333,0,0.0,-11.628164705882353,low,0.3529,3,0.7,False,NOERROR,0,,0,2,False,False,0,,,,"Spaceship, Inc.",2,365,False,,,False,,benign,no_adverse_signal
844822.com,2026-07-05,10,1.584962500721156,0.6,0,0.0,-11.731033333333334,low,0.2222,0,0.5,False,NOERROR,0,,0,2,False,False,0,,,,"GMO Internet, Inc.",1,365,True,,,False,,benign,no_adverse_signal
huafuzc.cn,2026-07-05,10,2.5216406363433186,0.0,0,0.75,-9.018427272727273,low,0.4615,2,0.8571428571428571,False,timeout,0,,0,0,False,False,0,,,,北京新网数码信息技术有限公司,384,730,False,,,False,,benign,no_adverse_signal
acjapan.com.cn,2026-07-05,14,2.1280852788913944,0.0,0,0.75,-7.721845454545454,low,0.6154,2,0.7142857142857143,True,NOERROR,1,1,0,2,False,False,0,40065,US,False,合肥聚名网络科技有限公司,11,365,False,0,False,False,,benign,no_adverse_signal
shrinkyblue.com,2026-07-05,15,3.459431618637298,0.0,0,0.375,-7.4988631578947365,low,0.5263,5,1.0,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",1,365,True,24,False,False,,benign,no_adverse_signal
sophyunivers.com,2026-07-05,16,3.418295834054489,0.0,0,0.5,-7.120595238095238,low,0.5,3,0.9166666666666666,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",1,365,True,18,False,False,,benign,no_adverse_signal
sellhome.uk,2026-07-05,11,2.5,0.0,0,0.6,-6.854130769230769,low,0.5333,3,0.75,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Namecheap, Inc. t/a Spaceship [Tag = SPACESHIP]",12,365,False,1,False,False,,benign,no_adverse_signal
prefinancement.fr,2026-07-05,17,3.128085278891395,0.0,0,0.5555555555555556,-6.305008,low,0.4828,2,0.7142857142857143,True,NOERROR,1,10800,1,2,True,False,0,47846,DE,False,SCALEWAY,1120,1460,False,25,False,False,False,benign,no_adverse_signal
4r6kgh7o.com,2026-07-05,12,3.0,0.25,0,0.25,-12.420623076923077,low,0.4,3,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Dynadot Inc,2,1096,False,0,False,False,,benign,no_adverse_signal
didsburycivicsociety.org.uk,2026-07-05,27,3.3841837197791884,0.0,0,0.5384615384615384,-7.45951081081081,low,0.4286,3,0.6,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Namecheap, Inc. [Tag = NAMECHEAP-INC]",13,365,False,0,False,False,,benign,no_adverse_signal
practisrh.fr,2026-07-05,12,2.94770277922009,0.0,0,0.2857142857142857,-7.292739999999999,low,0.5333,3,0.8888888888888888,True,NOERROR,1,3600,3,2,True,False,0,16276,FR,True,OVH,3,1095,False,0,False,False,False,benign,no_adverse_signal
urolog-szczecin.pl,2026-07-05,18,3.506890595608519,0.0,1,0.5555555555555556,-8.266722222222223,low,0.4444,4,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,OVH SAS,8,365,False,0,False,False,,benign,no_adverse_signal
giambrevar.click,2026-07-05,16,2.9219280948873623,0.0,0,0.6666666666666666,-7.141741176470588,medium,0.5882,3,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,2,365,True,0,False,,,benign,no_adverse_signal
44web.de,2026-07-05,8,1.9219280948873623,0.25,0,0.5,-9.411771428571429,low,0.6,1,0.8,True,NOERROR,1,7200,1,2,True,False,0,34788,DE,True,,,,False,0,False,False,False,benign,no_adverse_signal
troncaldelcaribe.com.co,2026-07-05,23,3.375,0.0,0,0.6,-6.616896551724137,low,0.4615,2,0.6875,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,12,365,True,0,False,False,,benign,no_adverse_signal
5736.ag,2026-07-05,7,2.0,0.5714285714285714,0,0.0,-10.53456,low,0.5714,0,1.0,True,NOERROR,1,600,0,2,False,True,0,8075,JP,False,GNAME.COM PTE. LTD.,16,365,True,0,False,False,,benign,no_adverse_signal
rastafarian.nl,2026-07-05,14,2.5503407095463886,0.0,0,0.8333333333333334,-6.307331578947368,low,0.5455,2,0.6363636363636364,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"NAMECHEAP, INC.",16,,False,0,False,False,,benign,no_adverse_signal
andyparkin.co.uk,2026-07-05,16,2.9219280948873623,0.0,0,0.42857142857142855,-6.826770588235295,low,0.6667,4,0.8,True,NOERROR,2,600,2,2,True,False,0,16509,US,True,123-Reg Limited t/a 123-reg [Tag = 123-REG],18,365,False,0,False,False,False,benign,no_adverse_signal
litteragraphis.be,2026-07-05,17,3.2359263506290334,0.0,0,0.5555555555555556,-6.539199999999999,low,0.5217,2,0.7142857142857143,True,NOERROR,2,300,0,2,False,False,0,13335,US,False,,755,,False,0,False,False,,benign,no_adverse_signal
tongzhang-ml.com,2026-07-05,16,3.2516291673878226,0.0,1,0.2222222222222222,-7.772380952380952,low,0.4762,4,0.8333333333333334,True,NOERROR,1,1800,2,2,True,False,0,22612,US,False,NAMECHEAP INC,1,365,True,0,False,False,False,benign,no_adverse_signal
greenwich.ir,2026-07-05,12,2.94770277922009,0.0,0,0.5,-7.003133333333333,low,0.5333,2,0.8888888888888888,True,NOERROR,1,3600,1,2,True,False,0,204213,IR,True,,,,False,0,True,False,True,malicious,spamhaus_zen
propercoffeehouse.co.uk,2026-07-05,23,2.984234164652489,0.0,0,0.8888888888888888,-6.891809677419355,low,0.4138,2,0.5294117647058824,True,NOERROR,2,300,3,2,True,False,2,13335,US,False,"Dynadot, LLC t/a Dynadot [Tag = DYNADOT]",15,365,False,0,False,False,False,benign,no_adverse_signal
tomypeña.com,2026-07-05,12,3.0,0.0,0,0.6,-9.915430769230769,low,0.6154,3,1.0,True,NOERROR,2,1800,0,2,False,False,0,16509,US,False,"Name.com, Inc.",1,365,True,0,False,False,,benign,no_adverse_signal
aiyinkun.cn,2026-07-05,11,2.5,0.0,0,1.0,-7.890076923076923,low,0.7143,2,0.75,False,NOERROR,0,,0,2,False,False,0,,,,长春市智绘网络科技有限公司,8,365,False,,,False,,benign,no_adverse_signal
jiangsusw.cn,2026-07-05,12,2.94770277922009,0.0,0,0.5,-7.25298,low,0.4706,3,0.8888888888888888,True,NOERROR,1,300,0,2,False,False,0,132203,KR,False,阿里云计算有限公司（万网）,3,365,False,2,True,False,,malicious,spamhaus_zen
ldservice.cn,2026-07-05,12,2.94770277922009,0.0,0,0.5,-6.452073333333334,low,0.72,3,0.8888888888888888,False,NOERROR,0,,2,2,False,False,0,,,,北京新网数码信息技术有限公司,4,365,False,,,False,True,benign,no_adverse_signal
sandsiog.org,2026-07-05,12,2.75,0.0,0,0.6,-6.839576923076923,low,0.6154,3,0.875,True,NOERROR,1,1800,0,2,False,False,0,,,True,NAMECHEAP INC,2,365,False,0,False,False,,benign,no_adverse_signal
parroquiasantacruz.cl,2026-07-05,21,3.350209029099897,0.0,0,0.8,-7.234654545454546,low,0.4516,2,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
3dprotoparts.cn,2026-07-05,15,2.918295834054489,0.06666666666666667,0,0.375,-6.848447619047619,low,0.5714,3,0.6666666666666666,False,NOERROR,0,,0,2,False,False,0,,,,浙江贰贰网络有限公司,13,365,False,,,False,,benign,no_adverse_signal
freewallpapers.me,2026-07-05,17,2.8962915290459277,0.0,0,0.5555555555555556,-6.746132,low,0.4762,3,0.5714285714285714,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,9,365,True,0,False,False,,benign,no_adverse_signal
motoplex.com.br,2026-07-05,15,2.75,0.0,0,0.6,-6.553930769230769,low,0.6154,2,0.875,True,NOERROR,1,1800,2,2,True,False,1,47583,BR,False,,331,365,False,0,False,False,False,benign,no_adverse_signal
leafordinals.xyz,2026-07-05,16,3.2516291673878226,0.0,0,0.7142857142857143,-6.549285714285714,high,0.5263,2,0.8333333333333334,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",2,365,True,29,False,False,,benign,no_adverse_signal
highlyagentic.xyz,2026-07-05,17,3.238901256602631,0.0,0,0.4444444444444444,-7.063686956521739,high,0.5,4,0.7692307692307693,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"GMO Internet, Inc.",2,365,True,71,False,False,,malicious,abuseipdb
kiulink.cn,2026-07-05,10,2.2359263506290326,0.0,0,0.75,-7.498554545454545,low,0.6154,2,0.7142857142857143,False,NOERROR,0,,0,2,False,False,0,,,,域见未来（北京）科技有限公司,15,365,False,,,False,,benign,no_adverse_signal
kassenagentur.de,2026-07-05,16,3.0850551027564768,0.0,0,0.625,-6.403678260869566,low,0.5263,2,0.6923076923076923,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,False,0,False,False,,benign,no_adverse_signal
theinstitute.me,2026-07-05,15,2.584962500721156,0.0,0,0.7142857142857143,-6.4443238095238105,low,0.5556,3,0.5833333333333334,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,Dominet (HK) Limited,5,365,True,29,False,False,,benign,no_adverse_signal
masterformaustralia.com.au,2026-07-05,26,3.2608281712244542,0.0,0,0.7272727272727273,-6.27602,low,0.5143,3,0.5789473684210527,True,NOERROR,1,300,1,2,True,False,0,45671,AU,True,Synergy Wholesale Accreditations Pty Ltd,,,False,0,False,False,False,benign,no_adverse_signal
careerzon.org,2026-07-05,13,2.725480556997868,0.0,0,0.8,-6.716946666666667,low,0.625,2,0.7777777777777778,True,NOERROR,1,1800,2,2,True,False,1,47583,US,False,"HOSTINGER operations, UAB",1,365,False,0,False,False,False,benign,no_adverse_signal
hotelpriceagent.org,2026-07-05,19,3.4565647621309536,0.0,0,0.6666666666666666,-6.4395444444444445,low,0.5161,3,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Cloudflare, Inc.",2,365,False,0,False,False,,benign,no_adverse_signal
stratlab.me,2026-07-05,11,2.5,0.0,0,0.3333333333333333,-6.308176923076923,low,0.625,3,0.75,True,NOERROR,1,300,0,3,False,False,0,26347,US,True,"ENOM, INC.",4,365,True,0,False,False,,benign,no_adverse_signal
doblock.com.br,2026-07-05,14,2.5216406363433186,0.0,0,0.4,-6.803472727272728,low,0.6667,2,0.8571428571428571,False,NOERROR,0,,1,2,True,False,0,,,,,4,365,False,,,False,,benign,no_adverse_signal
stig-master.ru,2026-07-05,14,3.0957952550009344,0.0,1,0.42857142857142855,-6.6930736842105265,low,0.6,2,0.8181818181818182,True,NOERROR,1,300,2,6,True,False,0,198610,RU,True,BEGET-RU,1,365,False,0,False,False,False,benign,no_adverse_signal
mohamed-sama.cyou,2026-07-05,17,2.792481250360578,0.0,1,0.8333333333333334,-7.088480952380952,low,0.5833,1,0.6666666666666666,True,NOERROR,1,600,0,4,False,False,0,16509,US,True,Porkbun LLC,2,365,False,29,False,False,,benign,no_adverse_signal
kreativwerkstatt.co,2026-07-05,19,3.0,0.0,0,0.45454545454545453,-7.162589655172414,low,0.5714,4,0.5625,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Spaceship, Inc.",16,365,False,0,False,False,,benign,no_adverse_signal
soltechenergy.com.br,2026-07-05,20,3.334679141051595,0.0,0,0.4444444444444444,-6.571047826086956,low,0.5263,3,0.8461538461538461,True,NOERROR,1,10800,2,2,True,False,0,31898,BR,True,,14,365,False,0,False,False,False,benign,no_adverse_signal
drear.pl,2026-07-05,8,1.9219280948873623,0.0,0,0.6666666666666666,-6.069971428571429,low,0.6667,2,0.8,True,NOERROR,1,10800,1,2,True,False,0,48707,PL,False,Aftermarket.pl Limited,1,365,False,0,False,False,False,benign,no_adverse_signal
https-trip75att.ru,2026-07-05,18,2.999581230646064,0.1111111111111111,1,0.2,-8.797637037037036,low,0.4762,5,0.6666666666666666,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,REGRU-RU,2,365,False,0,False,True,,malicious,spamhaus_dbl
2mgon.lol,2026-07-05,9,2.321928094887362,0.1111111111111111,0,0.3333333333333333,-9.005914285714287,low,0.6667,2,1.0,True,NOERROR,3,10800,1,2,True,False,0,63949,US,True,Dynadot Inc,2,365,False,0,False,False,False,benign,no_adverse_signal
webtips.co,2026-07-05,10,2.807354922057604,0.0,0,0.4,-7.452890909090908,low,0.5455,2,1.0,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,"Spaceship, Inc.",13,365,False,71,False,False,,malicious,abuseipdb
massi.me,2026-07-05,8,1.9219280948873623,0.0,0,0.6666666666666666,-6.208142857142858,low,0.6667,2,0.8,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,Dominet (HK) Limited,10,365,True,71,False,False,,malicious,abuseipdb
mojekasino.cz,2026-07-05,13,3.121928094887362,0.0,0,1.0,-7.1392999999999995,low,0.5,1,0.9,True,NOERROR,1,3600,1,2,False,False,0,20473,GB,True,REG-WEDOS,2989,3286,False,0,False,False,False,benign,no_adverse_signal
localhomerenovation.help,2026-07-05,24,3.40582225028569,0.0,0,0.9,-6.44448,low,0.4706,2,0.631578947368421,True,NOERROR,2,30,0,4,False,False,0,16509,US,True,Porkbun LLC,380,730,False,2,False,False,,benign,no_adverse_signal
youjobs.lk,2026-07-05,10,2.5216406363433186,0.0,0,0.75,-7.8601090909090905,low,0.5714,2,0.8571428571428571,True,NOERROR,1,300,0,2,False,False,0,13335,DE,True,,,,,38,False,False,,benign,no_adverse_signal
gbrivaj.com,2026-07-05,11,2.807354922057604,0.0,0,0.4,-7.845518181818182,low,0.5333,3,1.0,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,2,365,True,0,False,False,False,benign,no_adverse_signal
thiswasleicestershire.co.uk,2026-07-05,27,3.1182751607709758,0.0,0,0.6153846153846154,-6.73792564102564,low,0.5161,3,0.47619047619047616,False,NOERROR,0,,0,2,False,False,0,,,,"Namecheap, Inc. [Tag = NAMECHEAP-INC]",5,365,False,,,False,,benign,no_adverse_signal
twaps.ru,2026-07-05,8,2.321928094887362,0.0,0,0.25,-7.355485714285714,low,0.6154,2,1.0,False,timeout,0,,0,2,False,False,0,,,,REGRU-RU,2,365,False,,,False,,benign,no_adverse_signal
zzstr.cn,2026-07-05,8,1.9219280948873623,0.0,0,0.0,-7.9918,low,0.5455,5,0.8,True,NOERROR,1,600,0,2,False,False,0,132839,SC,False,广东时代互联科技有限公司,16,365,False,0,False,False,,benign,no_adverse_signal
hennyblaas.nl,2026-07-05,13,2.9219280948873623,0.0,0,0.42857142857142855,-7.480111764705883,low,0.4706,5,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"NAMECHEAP, INC.",16,,False,0,False,True,,malicious,spamhaus_dbl
velvaere.store,2026-07-05,14,2.1556390622295662,0.0,0,1.0,-7.482546153846154,low,0.6154,2,0.625,True,NOERROR,1,7200,0,4,False,False,1,13335,CA,True,,,,False,0,False,False,,benign,no_adverse_signal
next-canna.com,2026-07-05,14,2.6464393446710157,0.0,1,0.5,-7.140829411764706,low,0.5333,2,0.7,True,NOERROR,2,3600,0,2,False,False,0,16509,US,True,"GoDaddy.com, LLC",1,365,True,24,False,False,,benign,no_adverse_signal
ufa-certa.ru,2026-07-05,12,2.94770277922009,0.0,1,1.0,-7.525253333333334,low,0.5,2,0.8888888888888888,True,NOERROR,1,10800,0,4,False,False,0,8342,RU,True,RU-CENTER-RU,3,365,False,0,False,False,,benign,no_adverse_signal
letsdoeit-x.com,2026-07-05,15,3.0957952550009344,0.0,1,0.6666666666666666,-7.826294736842105,low,0.4762,3,0.8181818181818182,False,NOERROR,0,,0,2,False,False,0,,,,"GMO Internet, Inc.",2,365,True,,,False,,benign,no_adverse_signal
sunnieberning.com,2026-07-05,17,2.7773627950641693,0.0,0,0.625,-6.712452173913044,low,0.4762,2,0.6153846153846154,True,NOERROR,2,900,1,2,False,False,0,16509,NL,True,"TUCOWS.COM, CO.",1,365,True,0,False,False,False,benign,no_adverse_signal
clubesdegolfe.com.br,2026-07-05,20,3.180832987205441,0.0,0,0.625,-7.342726086956522,low,0.4762,2,0.7692307692307693,True,NOERROR,1,10800,1,2,True,False,0,47846,DE,False,,3766,4017,False,25,False,,False,benign,no_adverse_signal
koucaitong.cn,2026-07-05,13,3.121928094887362,0.0,0,1.0,-6.9336529411764705,low,0.5,2,0.9,False,NOERROR,0,,0,2,False,False,0,,,,广东时代互联科技有限公司,9,365,False,,,False,,benign,no_adverse_signal
chambea.mx,2026-07-05,10,2.5216406363433186,0.0,0,0.75,-6.706654545454546,low,0.5556,2,0.8571428571428571,False,SERVFAIL,0,,0,0,False,False,0,,,,NEUBOX Internet SA de CV,8,365,False,,,False,,benign,no_adverse_signal
bulges.uk.com,2026-07-05,13,1.0,0.0,0,1.0,,low,,1,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,0,False,False,,benign,no_adverse_signal
edugrowdigital.com,2026-07-05,18,3.378783493486176,0.0,0,0.75,-7.248316,low,0.5,2,0.7857142857142857,True,NOERROR,1,10800,0,2,False,False,0,16509,US,False,"HOSTINGER operations, UAB",2,365,False,0,False,False,,benign,no_adverse_signal
girlshostelinkota.in,2026-07-05,20,3.4992275471326932,0.0,0,0.5454545454545454,-6.597319354838709,low,0.5,4,0.7058823529411765,True,NOERROR,1,10800,1,2,True,False,0,46606,US,True,Endurance International Group India Private Limited,75,365,False,0,False,False,False,benign,no_adverse_signal
cloudpool.co,2026-07-05,12,2.4193819456463714,0.0,0,0.8,-6.833986666666666,low,0.7143,2,0.6666666666666666,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,3,365,True,0,False,False,False,benign,no_adverse_signal
thehubsocials.online,2026-07-05,20,3.3927474104487847,0.0,0,0.625,-7.089313043478262,medium,0.5,2,0.8461538461538461,True,NOERROR,1,600,0,4,False,False,0,327979,ZA,True,Diamatrix C.C.,2,365,False,0,False,False,,benign,no_adverse_signal
yimengzhuji.cn,2026-07-05,14,3.2776134368191165,0.0,0,0.5714285714285714,-8.072926315789474,low,0.5,4,0.9090909090909091,False,NOERROR,0,,0,4,False,False,0,,,,厦门三五互联信息有限公司,1,365,False,,,False,,benign,no_adverse_signal
aplos.me,2026-07-05,8,2.321928094887362,0.0,0,0.6666666666666666,-6.813028571428572,low,0.6154,2,1.0,True,NOERROR,2,3600,1,2,True,False,0,16509,US,True,Dominet (HK) Limited,5,365,True,29,False,False,,benign,no_adverse_signal
arabsdrip.com,2026-07-05,13,2.725480556997868,0.0,0,0.5,-7.2020333333333335,low,0.5333,4,0.7777777777777778,True,NOERROR,1,10800,0,4,False,False,1,13335,CA,True,"TUCOWS.COM, CO.",2,365,True,0,False,False,,benign,no_adverse_signal
iv26.cn,2026-07-05,7,2.0,0.2857142857142857,0,1.0,-10.267199999999999,low,0.5714,1,1.0,True,NOERROR,1,600,0,2,False,False,0,54600,US,False,广东时代互联科技有限公司,9,365,False,0,False,False,,benign,no_adverse_signal
hendersonimmigrationlaw.com,2026-07-05,27,3.675310868912364,0.0,0,0.6428571428571429,-6.5265069767441855,low,0.45,2,0.6086956521739131,False,NOERROR,0,,0,2,False,False,0,,,,"Cloudflare, Inc.",1,731,True,,,False,,benign,no_adverse_signal
enlaes.com,2026-07-05,10,2.2516291673878226,0.0,0,1.0,-7.568644444444445,low,0.6154,2,0.8333333333333334,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,1,365,True,0,False,,False,benign,no_adverse_signal
yizhu.love,2026-07-05,10,2.321928094887362,0.0,0,0.6666666666666666,-9.036442857142857,low,0.5455,2,1.0,False,NOERROR,0,,0,0,False,False,0,,,,"Chengdu West Dimension Digital Technology Co., LTD",2,365,False,,,False,,benign,no_adverse_signal
jaaedr.com,2026-07-05,10,2.2516291673878226,0.0,0,1.0,-8.54141111111111,low,0.5455,2,0.8333333333333334,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Cloudflare, Inc.",2,365,True,0,False,False,,benign,no_adverse_signal
citywaste.co.za,2026-07-05,15,2.94770277922009,0.0,0,0.5,-6.865866666666666,low,0.5333,3,0.8888888888888888,True,NOERROR,1,3600,1,2,True,False,0,24940,DE,True,Hostking,18,365,False,0,False,False,False,benign,no_adverse_signal
hed-hair.co.uk,2026-07-05,14,2.75,0.0,1,0.75,-7.608553846153845,low,0.4615,1,0.875,True,NOERROR,1,3600,1,4,True,False,1,48254,GB,True,20i Ltd [Tag = STACK],3,365,False,0,False,False,False,benign,no_adverse_signal
